"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"42 years"	"42"	"2014"	"2014"	"South Dakota"	"46"	9298
	"42 years"	"42"	"2014"	"2014"	"Tennessee"	"47"	86524
	"42 years"	"42"	"2014"	"2014"	"Texas"	"48"	365010
	"42 years"	"42"	"2014"	"2014"	"Utah"	"49"	34795
	"42 years"	"42"	"2014"	"2014"	"Vermont"	"50"	7281
	"42 years"	"42"	"2014"	"2014"	"Virginia"	"51"	111770
	"42 years"	"42"	"2014"	"2014"	"Washington"	"53"	90257
	"42 years"	"42"	"2014"	"2014"	"West Virginia"	"54"	23899
	"42 years"	"42"	"2014"	"2014"	"Wisconsin"	"55"	68643
	"42 years"	"42"	"2014"	"2014"	"Wyoming"	"56"	6536
	"42 years"	"42"	"2015"	"2015"	"Alabama"	"01"	59411
	"42 years"	"42"	"2015"	"2015"	"Alaska"	"02"	8501
	"42 years"	"42"	"2015"	"2015"	"Arizona"	"04"	80504
	"42 years"	"42"	"2015"	"2015"	"Arkansas"	"05"	35538
	"42 years"	"42"	"2015"	"2015"	"California"	"06"	497659
	"42 years"	"42"	"2015"	"2015"	"Colorado"	"08"	69291
	"42 years"	"42"	"2015"	"2015"	"Connecticut"	"09"	42262
	"42 years"	"42"	"2015"	"2015"	"Delaware"	"10"	10729
	"42 years"	"42"	"2015"	"2015"	"District of Columbia"	"11"	8160
	"42 years"	"42"	"2015"	"2015"	"Florida"	"12"	243559
	"42 years"	"42"	"2015"	"2015"	"Georgia"	"13"	136480
	"42 years"	"42"	"2015"	"2015"	"Hawaii"	"15"	16479
	"42 years"	"42"	"2015"	"2015"	"Idaho"	"16"	18777
	"42 years"	"42"	"2015"	"2015"	"Illinois"	"17"	159430
	"42 years"	"42"	"2015"	"2015"	"Indiana"	"18"	79548
	"42 years"	"42"	"2015"	"2015"	"Iowa"	"19"	33743
	"42 years"	"42"	"2015"	"2015"	"Kansas"	"20"	32332
	"42 years"	"42"	"2015"	"2015"	"Kentucky"	"21"	54211
	"42 years"	"42"	"2015"	"2015"	"Louisiana"	"22"	53228
	"42 years"	"42"	"2015"	"2015"	"Maine"	"23"	15378
	"42 years"	"42"	"2015"	"2015"	"Maryland"	"24"	73769
	"42 years"	"42"	"2015"	"2015"	"Massachusetts"	"25"	80930
	"42 years"	"42"	"2015"	"2015"	"Michigan"	"26"	115759
	"42 years"	"42"	"2015"	"2015"	"Minnesota"	"27"	61997
	"42 years"	"42"	"2015"	"2015"	"Mississippi"	"28"	35797
	"42 years"	"42"	"2015"	"2015"	"Missouri"	"29"	69322
	"42 years"	"42"	"2015"	"2015"	"Montana"	"30"	10828
	"42 years"	"42"	"2015"	"2015"	"Nebraska"	"31"	21128
	"42 years"	"42"	"2015"	"2015"	"Nevada"	"32"	37435
	"42 years"	"42"	"2015"	"2015"	"New Hampshire"	"33"	15743
	"42 years"	"42"	"2015"	"2015"	"New Jersey"	"34"	113936
	"42 years"	"42"	"2015"	"2015"	"New Mexico"	"35"	23201
	"42 years"	"42"	"2015"	"2015"	"New York"	"36"	235256
	"42 years"	"42"	"2015"	"2015"	"North Carolina"	"37"	129812
	"42 years"	"42"	"2015"	"2015"	"North Dakota"	"38"	7738
	"42 years"	"42"	"2015"	"2015"	"Ohio"	"39"	135658
	"42 years"	"42"	"2015"	"2015"	"Oklahoma"	"40"	45335
	"42 years"	"42"	"2015"	"2015"	"Oregon"	"41"	49057
	"42 years"	"42"	"2015"	"2015"	"Pennsylvania"	"42"	146224
	"42 years"	"42"	"2015"	"2015"	"Rhode Island"	"44"	12154
	"42 years"	"42"	"2015"	"2015"	"South Carolina"	"45"	59345
	"42 years"	"42"	"2015"	"2015"	"South Dakota"	"46"	8896
	"42 years"	"42"	"2015"	"2015"	"Tennessee"	"47"	82452
	"42 years"	"42"	"2015"	"2015"	"Texas"	"48"	357308
	"42 years"	"42"	"2015"	"2015"	"Utah"	"49"	35103
	"42 years"	"42"	"2015"	"2015"	"Vermont"	"50"	6891
	"42 years"	"42"	"2015"	"2015"	"Virginia"	"51"	105720
	"42 years"	"42"	"2015"	"2015"	"Washington"	"53"	87021
	"42 years"	"42"	"2015"	"2015"	"West Virginia"	"54"	22522
	"42 years"	"42"	"2015"	"2015"	"Wisconsin"	"55"	64662
	"42 years"	"42"	"2015"	"2015"	"Wyoming"	"56"	6522
	"42 years"	"42"	"2016"	"2016"	"Alabama"	"01"	57719
	"42 years"	"42"	"2016"	"2016"	"Alaska"	"02"	8481
	"42 years"	"42"	"2016"	"2016"	"Arizona"	"04"	81535
	"42 years"	"42"	"2016"	"2016"	"Arkansas"	"05"	34746
	"42 years"	"42"	"2016"	"2016"	"California"	"06"	494842
	"42 years"	"42"	"2016"	"2016"	"Colorado"	"08"	69934
	"42 years"	"42"	"2016"	"2016"	"Connecticut"	"09"	40837
	"42 years"	"42"	"2016"	"2016"	"Delaware"	"10"	10245
	"42 years"	"42"	"2016"	"2016"	"District of Columbia"	"11"	8049
	"42 years"	"42"	"2016"	"2016"	"Florida"	"12"	240460
	"42 years"	"42"	"2016"	"2016"	"Georgia"	"13"	132895
	"42 years"	"42"	"2016"	"2016"	"Hawaii"	"15"	16554
	"42 years"	"42"	"2016"	"2016"	"Idaho"	"16"	19018
	"42 years"	"42"	"2016"	"2016"	"Illinois"	"17"	155928
	"42 years"	"42"	"2016"	"2016"	"Indiana"	"18"	78004
	"42 years"	"42"	"2016"	"2016"	"Iowa"	"19"	33758
	"42 years"	"42"	"2016"	"2016"	"Kansas"	"20"	31831
	"42 years"	"42"	"2016"	"2016"	"Kentucky"	"21"	52733
	"42 years"	"42"	"2016"	"2016"	"Louisiana"	"22"	52247
	"42 years"	"42"	"2016"	"2016"	"Maine"	"23"	14721
	"42 years"	"42"	"2016"	"2016"	"Maryland"	"24"	71290
	"42 years"	"42"	"2016"	"2016"	"Massachusetts"	"25"	79072
	"42 years"	"42"	"2016"	"2016"	"Michigan"	"26"	111921
	"42 years"	"42"	"2016"	"2016"	"Minnesota"	"27"	61528
	"42 years"	"42"	"2016"	"2016"	"Mississippi"	"28"	34378
	"42 years"	"42"	"2016"	"2016"	"Missouri"	"29"	67587
	"42 years"	"42"	"2016"	"2016"	"Montana"	"30"	10974
	"42 years"	"42"	"2016"	"2016"	"Nebraska"	"31"	21038
	"42 years"	"42"	"2016"	"2016"	"Nevada"	"32"	37292
	"42 years"	"42"	"2016"	"2016"	"New Hampshire"	"33"	14790
	"42 years"	"42"	"2016"	"2016"	"New Jersey"	"34"	111593
	"42 years"	"42"	"2016"	"2016"	"New Mexico"	"35"	22600
	"42 years"	"42"	"2016"	"2016"	"New York"	"36"	232658
	"42 years"	"42"	"2016"	"2016"	"North Carolina"	"37"	126539
	"42 years"	"42"	"2016"	"2016"	"North Dakota"	"38"	7774
	"42 years"	"42"	"2016"	"2016"	"Ohio"	"39"	131481
	"42 years"	"42"	"2016"	"2016"	"Oklahoma"	"40"	44543
	"42 years"	"42"	"2016"	"2016"	"Oregon"	"41"	49769
	"42 years"	"42"	"2016"	"2016"	"Pennsylvania"	"42"	141350
	"42 years"	"42"	"2016"	"2016"	"Rhode Island"	"44"	11864
	"42 years"	"42"	"2016"	"2016"	"South Carolina"	"45"	58091
	"42 years"	"42"	"2016"	"2016"	"South Dakota"	"46"	8836
	"42 years"	"42"	"2016"	"2016"	"Tennessee"	"47"	80437
	"42 years"	"42"	"2016"	"2016"	"Texas"	"48"	356926
	"42 years"	"42"	"2016"	"2016"	"Utah"	"49"	36268
	"42 years"	"42"	"2016"	"2016"	"Vermont"	"50"	6667
	"42 years"	"42"	"2016"	"2016"	"Virginia"	"51"	103019
	"42 years"	"42"	"2016"	"2016"	"Washington"	"53"	87590
	"42 years"	"42"	"2016"	"2016"	"West Virginia"	"54"	21597
	"42 years"	"42"	"2016"	"2016"	"Wisconsin"	"55"	64012
	"42 years"	"42"	"2016"	"2016"	"Wyoming"	"56"	6532
	"43 years"	"43"	"2009"	"2009"	"Alabama"	"01"	63295
	"43 years"	"43"	"2009"	"2009"	"Alaska"	"02"	9275
	"43 years"	"43"	"2009"	"2009"	"Arizona"	"04"	79296
	"43 years"	"43"	"2009"	"2009"	"Arkansas"	"05"	37004
	"43 years"	"43"	"2009"	"2009"	"California"	"06"	510571
	"43 years"	"43"	"2009"	"2009"	"Colorado"	"08"	67059
	"43 years"	"43"	"2009"	"2009"	"Connecticut"	"09"	55200
	"43 years"	"43"	"2009"	"2009"	"Delaware"	"10"	12844
	"43 years"	"43"	"2009"	"2009"	"District of Columbia"	"11"	7808
	"43 years"	"43"	"2009"	"2009"	"Florida"	"12"	258535
	"43 years"	"43"	"2009"	"2009"	"Georgia"	"13"	140227
	"43 years"	"43"	"2009"	"2009"	"Hawaii"	"15"	17458
	"43 years"	"43"	"2009"	"2009"	"Idaho"	"16"	18984
	"43 years"	"43"	"2009"	"2009"	"Illinois"	"17"	174833
	"43 years"	"43"	"2009"	"2009"	"Indiana"	"18"	85882
	"43 years"	"43"	"2009"	"2009"	"Iowa"	"19"	37929
	"43 years"	"43"	"2009"	"2009"	"Kansas"	"20"	35296
	"43 years"	"43"	"2009"	"2009"	"Kentucky"	"21"	59370
	"43 years"	"43"	"2009"	"2009"	"Louisiana"	"22"	58705
	"43 years"	"43"	"2009"	"2009"	"Maine"	"23"	19055
	"43 years"	"43"	"2009"	"2009"	"Maryland"	"24"	86143
	"43 years"	"43"	"2009"	"2009"	"Massachusetts"	"25"	97009
	"43 years"	"43"	"2009"	"2009"	"Michigan"	"26"	137015
	"43 years"	"43"	"2009"	"2009"	"Minnesota"	"27"	71943
	"43 years"	"43"	"2009"	"2009"	"Mississippi"	"28"	37777
	"43 years"	"43"	"2009"	"2009"	"Missouri"	"29"	77583
	"43 years"	"43"	"2009"	"2009"	"Montana"	"30"	11618
	"43 years"	"43"	"2009"	"2009"	"Nebraska"	"31"	22013
	"43 years"	"43"	"2009"	"2009"	"Nevada"	"32"	37762
	"43 years"	"43"	"2009"	"2009"	"New Hampshire"	"33"	20524
	"43 years"	"43"	"2009"	"2009"	"New Jersey"	"34"	133969
	"43 years"	"43"	"2009"	"2009"	"New Mexico"	"35"	25505
	"43 years"	"43"	"2009"	"2009"	"New York"	"36"	276946
	"43 years"	"43"	"2009"	"2009"	"North Carolina"	"37"	132381
	"43 years"	"43"	"2009"	"2009"	"North Dakota"	"38"	7766
	"43 years"	"43"	"2009"	"2009"	"Ohio"	"39"	154949
	"43 years"	"43"	"2009"	"2009"	"Oklahoma"	"40"	44789
	"43 years"	"43"	"2009"	"2009"	"Oregon"	"41"	48406
	"43 years"	"43"	"2009"	"2009"	"Pennsylvania"	"42"	175322
	"43 years"	"43"	"2009"	"2009"	"Rhode Island"	"44"	15388
	"43 years"	"43"	"2009"	"2009"	"South Carolina"	"45"	61951
	"43 years"	"43"	"2009"	"2009"	"South Dakota"	"46"	9960
	"43 years"	"43"	"2009"	"2009"	"Tennessee"	"47"	87400
	"43 years"	"43"	"2009"	"2009"	"Texas"	"48"	333195
	"43 years"	"43"	"2009"	"2009"	"Utah"	"49"	29396
	"43 years"	"43"	"2009"	"2009"	"Vermont"	"50"	8874
	"43 years"	"43"	"2009"	"2009"	"Virginia"	"51"	115220
	"43 years"	"43"	"2009"	"2009"	"Washington"	"53"	89670
	"43 years"	"43"	"2009"	"2009"	"West Virginia"	"54"	24123
	"43 years"	"43"	"2009"	"2009"	"Wisconsin"	"55"	79358
	"43 years"	"43"	"2009"	"2009"	"Wyoming"	"56"	6652
	"43 years"	"43"	"2010"	"2010"	"Alabama"	"01"	60832
	"43 years"	"43"	"2010"	"2010"	"Alaska"	"02"	9205
	"43 years"	"43"	"2010"	"2010"	"Arizona"	"04"	78347
	"43 years"	"43"	"2010"	"2010"	"Arkansas"	"05"	35701
	"43 years"	"43"	"2010"	"2010"	"California"	"06"	503985
	"43 years"	"43"	"2010"	"2010"	"Colorado"	"08"	66336
	"43 years"	"43"	"2010"	"2010"	"Connecticut"	"09"	52173
	"43 years"	"43"	"2010"	"2010"	"Delaware"	"10"	12151
	"43 years"	"43"	"2010"	"2010"	"District of Columbia"	"11"	7219
	"43 years"	"43"	"2010"	"2010"	"Florida"	"12"	248242
	"43 years"	"43"	"2010"	"2010"	"Georgia"	"13"	136289
	"43 years"	"43"	"2010"	"2010"	"Hawaii"	"15"	17268
	"43 years"	"43"	"2010"	"2010"	"Idaho"	"16"	18540
	"43 years"	"43"	"2010"	"2010"	"Illinois"	"17"	170534
	"43 years"	"43"	"2010"	"2010"	"Indiana"	"18"	83762
	"43 years"	"43"	"2010"	"2010"	"Iowa"	"19"	36991
	"43 years"	"43"	"2010"	"2010"	"Kansas"	"20"	33996
	"43 years"	"43"	"2010"	"2010"	"Kentucky"	"21"	57476
	"43 years"	"43"	"2010"	"2010"	"Louisiana"	"22"	57180
	"43 years"	"43"	"2010"	"2010"	"Maine"	"23"	18485
	"43 years"	"43"	"2010"	"2010"	"Maryland"	"24"	83131
	"43 years"	"43"	"2010"	"2010"	"Massachusetts"	"25"	93641
	"43 years"	"43"	"2010"	"2010"	"Michigan"	"26"	131988
	"43 years"	"43"	"2010"	"2010"	"Minnesota"	"27"	69194
	"43 years"	"43"	"2010"	"2010"	"Mississippi"	"28"	36584
	"43 years"	"43"	"2010"	"2010"	"Missouri"	"29"	75174
	"43 years"	"43"	"2010"	"2010"	"Montana"	"30"	11335
	"43 years"	"43"	"2010"	"2010"	"Nebraska"	"31"	21650
	"43 years"	"43"	"2010"	"2010"	"Nevada"	"32"	36868
	"43 years"	"43"	"2010"	"2010"	"New Hampshire"	"33"	19552
	"43 years"	"43"	"2010"	"2010"	"New Jersey"	"34"	128717
	"43 years"	"43"	"2010"	"2010"	"New Mexico"	"35"	24506
	"43 years"	"43"	"2010"	"2010"	"New York"	"36"	265738
	"43 years"	"43"	"2010"	"2010"	"North Carolina"	"37"	130572
	"43 years"	"43"	"2010"	"2010"	"North Dakota"	"38"	7532
	"43 years"	"43"	"2010"	"2010"	"Ohio"	"39"	150244
	"43 years"	"43"	"2010"	"2010"	"Oklahoma"	"40"	44031
	"43 years"	"43"	"2010"	"2010"	"Oregon"	"41"	47646
	"43 years"	"43"	"2010"	"2010"	"Pennsylvania"	"42"	169929
	"43 years"	"43"	"2010"	"2010"	"Rhode Island"	"44"	14623
	"43 years"	"43"	"2010"	"2010"	"South Carolina"	"45"	59645
	"43 years"	"43"	"2010"	"2010"	"South Dakota"	"46"	9361
	"43 years"	"43"	"2010"	"2010"	"Tennessee"	"47"	84018
	"43 years"	"43"	"2010"	"2010"	"Texas"	"48"	328135
	"43 years"	"43"	"2010"	"2010"	"Utah"	"49"	29838
	"43 years"	"43"	"2010"	"2010"	"Vermont"	"50"	8416
	"43 years"	"43"	"2010"	"2010"	"Virginia"	"51"	112174
	"43 years"	"43"	"2010"	"2010"	"Washington"	"53"	88555
	"43 years"	"43"	"2010"	"2010"	"West Virginia"	"54"	23733
	"43 years"	"43"	"2010"	"2010"	"Wisconsin"	"55"	76222
	"43 years"	"43"	"2010"	"2010"	"Wyoming"	"56"	6354
	"43 years"	"43"	"2011"	"2011"	"Alabama"	"01"	60413
	"43 years"	"43"	"2011"	"2011"	"Alaska"	"02"	9053
	"43 years"	"43"	"2011"	"2011"	"Arizona"	"04"	79907
	"43 years"	"43"	"2011"	"2011"	"Arkansas"	"05"	35533
	"43 years"	"43"	"2011"	"2011"	"California"	"06"	512695
	"43 years"	"43"	"2011"	"2011"	"Colorado"	"08"	68009
	"43 years"	"43"	"2011"	"2011"	"Connecticut"	"09"	50748
	"43 years"	"43"	"2011"	"2011"	"Delaware"	"10"	11697
	"43 years"	"43"	"2011"	"2011"	"District of Columbia"	"11"	7277
	"43 years"	"43"	"2011"	"2011"	"Florida"	"12"	245750
	"43 years"	"43"	"2011"	"2011"	"Georgia"	"13"	136357
	"43 years"	"43"	"2011"	"2011"	"Hawaii"	"15"	17074
	"43 years"	"43"	"2011"	"2011"	"Idaho"	"16"	18481
	"43 years"	"43"	"2011"	"2011"	"Illinois"	"17"	169226
	"43 years"	"43"	"2011"	"2011"	"Indiana"	"18"	82183
	"43 years"	"43"	"2011"	"2011"	"Iowa"	"19"	36309
	"43 years"	"43"	"2011"	"2011"	"Kansas"	"20"	33313
	"43 years"	"43"	"2011"	"2011"	"Kentucky"	"21"	56985
	"43 years"	"43"	"2011"	"2011"	"Louisiana"	"22"	56734
	"43 years"	"43"	"2011"	"2011"	"Maine"	"23"	17930
	"43 years"	"43"	"2011"	"2011"	"Maryland"	"24"	82316
	"43 years"	"43"	"2011"	"2011"	"Massachusetts"	"25"	91834
	"43 years"	"43"	"2011"	"2011"	"Michigan"	"26"	128810
	"43 years"	"43"	"2011"	"2011"	"Minnesota"	"27"	68324
	"43 years"	"43"	"2011"	"2011"	"Mississippi"	"28"	36607
	"43 years"	"43"	"2011"	"2011"	"Missouri"	"29"	73361
	"43 years"	"43"	"2011"	"2011"	"Montana"	"30"	11171
	"43 years"	"43"	"2011"	"2011"	"Nebraska"	"31"	21347
	"43 years"	"43"	"2011"	"2011"	"Nevada"	"32"	37409
	"43 years"	"43"	"2011"	"2011"	"New Hampshire"	"33"	18886
	"43 years"	"43"	"2011"	"2011"	"New Jersey"	"34"	126839
	"43 years"	"43"	"2011"	"2011"	"New Mexico"	"35"	24250
	"43 years"	"43"	"2011"	"2011"	"New York"	"36"	263906
	"43 years"	"43"	"2011"	"2011"	"North Carolina"	"37"	131247
	"43 years"	"43"	"2011"	"2011"	"North Dakota"	"38"	7455
	"43 years"	"43"	"2011"	"2011"	"Ohio"	"39"	147362
	"43 years"	"43"	"2011"	"2011"	"Oklahoma"	"40"	44360
	"43 years"	"43"	"2011"	"2011"	"Oregon"	"41"	48277
	"43 years"	"43"	"2011"	"2011"	"Pennsylvania"	"42"	166071
	"43 years"	"43"	"2011"	"2011"	"Rhode Island"	"44"	14270
	"43 years"	"43"	"2011"	"2011"	"South Carolina"	"45"	59613
	"43 years"	"43"	"2011"	"2011"	"South Dakota"	"46"	9232
	"43 years"	"43"	"2011"	"2011"	"Tennessee"	"47"	83422
	"43 years"	"43"	"2011"	"2011"	"Texas"	"48"	335151
	"43 years"	"43"	"2011"	"2011"	"Utah"	"49"	30485
	"43 years"	"43"	"2011"	"2011"	"Vermont"	"50"	8014
	"43 years"	"43"	"2011"	"2011"	"Virginia"	"51"	111191
	"43 years"	"43"	"2011"	"2011"	"Washington"	"53"	90454
	"43 years"	"43"	"2011"	"2011"	"West Virginia"	"54"	23436
	"43 years"	"43"	"2011"	"2011"	"Wisconsin"	"55"	73453
	"43 years"	"43"	"2011"	"2011"	"Wyoming"	"56"	6452
	"43 years"	"43"	"2012"	"2012"	"Alabama"	"01"	61698
	"43 years"	"43"	"2012"	"2012"	"Alaska"	"02"	9241
	"43 years"	"43"	"2012"	"2012"	"Arizona"	"04"	82568
	"43 years"	"43"	"2012"	"2012"	"Arkansas"	"05"	36528
	"43 years"	"43"	"2012"	"2012"	"California"	"06"	526203
	"43 years"	"43"	"2012"	"2012"	"Colorado"	"08"	71452
	"43 years"	"43"	"2012"	"2012"	"Connecticut"	"09"	50666
	"43 years"	"43"	"2012"	"2012"	"Delaware"	"10"	11732
	"43 years"	"43"	"2012"	"2012"	"District of Columbia"	"11"	7798
	"43 years"	"43"	"2012"	"2012"	"Florida"	"12"	249465
	"43 years"	"43"	"2012"	"2012"	"Georgia"	"13"	139891
	"43 years"	"43"	"2012"	"2012"	"Hawaii"	"15"	17919
	"43 years"	"43"	"2012"	"2012"	"Idaho"	"16"	19239
	"43 years"	"43"	"2012"	"2012"	"Illinois"	"17"	171014
	"43 years"	"43"	"2012"	"2012"	"Indiana"	"18"	83523
	"43 years"	"43"	"2012"	"2012"	"Iowa"	"19"	37298
	"43 years"	"43"	"2012"	"2012"	"Kansas"	"20"	34554
	"43 years"	"43"	"2012"	"2012"	"Kentucky"	"21"	57701
	"43 years"	"43"	"2012"	"2012"	"Louisiana"	"22"	56962
	"43 years"	"43"	"2012"	"2012"	"Maine"	"23"	17586
	"43 years"	"43"	"2012"	"2012"	"Maryland"	"24"	82149
	"43 years"	"43"	"2012"	"2012"	"Massachusetts"	"25"	91367
	"43 years"	"43"	"2012"	"2012"	"Michigan"	"26"	129554
	"43 years"	"43"	"2012"	"2012"	"Minnesota"	"27"	69838
	"43 years"	"43"	"2012"	"2012"	"Mississippi"	"28"	36970
	"43 years"	"43"	"2012"	"2012"	"Missouri"	"29"	74698
	"43 years"	"43"	"2012"	"2012"	"Montana"	"30"	11507
	"43 years"	"43"	"2012"	"2012"	"Nebraska"	"31"	22070
	"43 years"	"43"	"2012"	"2012"	"Nevada"	"32"	38522
	"43 years"	"43"	"2012"	"2012"	"New Hampshire"	"33"	18775
	"43 years"	"43"	"2012"	"2012"	"New Jersey"	"34"	126825
	"43 years"	"43"	"2012"	"2012"	"New Mexico"	"35"	24883
	"43 years"	"43"	"2012"	"2012"	"New York"	"36"	265971
	"43 years"	"43"	"2012"	"2012"	"North Carolina"	"37"	134787
	"43 years"	"43"	"2012"	"2012"	"North Dakota"	"38"	7751
	"43 years"	"43"	"2012"	"2012"	"Ohio"	"39"	149775
	"43 years"	"43"	"2012"	"2012"	"Oklahoma"	"40"	46040
	"43 years"	"43"	"2012"	"2012"	"Oregon"	"41"	51292
	"43 years"	"43"	"2012"	"2012"	"Pennsylvania"	"42"	166699
	"43 years"	"43"	"2012"	"2012"	"Rhode Island"	"44"	13969
	"43 years"	"43"	"2012"	"2012"	"South Carolina"	"45"	61095
	"43 years"	"43"	"2012"	"2012"	"South Dakota"	"46"	9430
	"43 years"	"43"	"2012"	"2012"	"Tennessee"	"47"	86403
	"43 years"	"43"	"2012"	"2012"	"Texas"	"48"	346581
	"43 years"	"43"	"2012"	"2012"	"Utah"	"49"	31847
	"43 years"	"43"	"2012"	"2012"	"Vermont"	"50"	8118
	"43 years"	"43"	"2012"	"2012"	"Virginia"	"51"	113324
	"43 years"	"43"	"2012"	"2012"	"Washington"	"53"	93951
	"43 years"	"43"	"2012"	"2012"	"West Virginia"	"54"	23658
	"43 years"	"43"	"2012"	"2012"	"Wisconsin"	"55"	73328
	"43 years"	"43"	"2012"	"2012"	"Wyoming"	"56"	6597
	"43 years"	"43"	"2013"	"2013"	"Alabama"	"01"	65435
	"43 years"	"43"	"2013"	"2013"	"Alaska"	"02"	9994
	"43 years"	"43"	"2013"	"2013"	"Arizona"	"04"	88015
	"43 years"	"43"	"2013"	"2013"	"Arkansas"	"05"	38625
	"43 years"	"43"	"2013"	"2013"	"California"	"06"	556141
	"43 years"	"43"	"2013"	"2013"	"Colorado"	"08"	75901
	"43 years"	"43"	"2013"	"2013"	"Connecticut"	"09"	52286
	"43 years"	"43"	"2013"	"2013"	"Delaware"	"10"	12355
	"43 years"	"43"	"2013"	"2013"	"District of Columbia"	"11"	8631
	"43 years"	"43"	"2013"	"2013"	"Florida"	"12"	265122
	"43 years"	"43"	"2013"	"2013"	"Georgia"	"13"	148891
	"43 years"	"43"	"2013"	"2013"	"Hawaii"	"15"	19120
	"43 years"	"43"	"2013"	"2013"	"Idaho"	"16"	20167
	"43 years"	"43"	"2013"	"2013"	"Illinois"	"17"	180246
	"43 years"	"43"	"2013"	"2013"	"Indiana"	"18"	88365
	"43 years"	"43"	"2013"	"2013"	"Iowa"	"19"	38715
	"43 years"	"43"	"2013"	"2013"	"Kansas"	"20"	36284
	"43 years"	"43"	"2013"	"2013"	"Kentucky"	"21"	60211
	"43 years"	"43"	"2013"	"2013"	"Louisiana"	"22"	58721
	"43 years"	"43"	"2013"	"2013"	"Maine"	"23"	18071
	"43 years"	"43"	"2013"	"2013"	"Maryland"	"24"	85458
	"43 years"	"43"	"2013"	"2013"	"Massachusetts"	"25"	94655
	"43 years"	"43"	"2013"	"2013"	"Michigan"	"26"	135430
	"43 years"	"43"	"2013"	"2013"	"Minnesota"	"27"	72374
	"43 years"	"43"	"2013"	"2013"	"Mississippi"	"28"	39292
	"43 years"	"43"	"2013"	"2013"	"Missouri"	"29"	78850
	"43 years"	"43"	"2013"	"2013"	"Montana"	"30"	12061
	"43 years"	"43"	"2013"	"2013"	"Nebraska"	"31"	23253
	"43 years"	"43"	"2013"	"2013"	"Nevada"	"32"	41271
	"43 years"	"43"	"2013"	"2013"	"New Hampshire"	"33"	19133
	"43 years"	"43"	"2013"	"2013"	"New Jersey"	"34"	131929
	"43 years"	"43"	"2013"	"2013"	"New Mexico"	"35"	25734
	"43 years"	"43"	"2013"	"2013"	"New York"	"36"	279136
	"43 years"	"43"	"2013"	"2013"	"North Carolina"	"37"	143049
	"43 years"	"43"	"2013"	"2013"	"North Dakota"	"38"	8076
	"43 years"	"43"	"2013"	"2013"	"Ohio"	"39"	157238
	"43 years"	"43"	"2013"	"2013"	"Oklahoma"	"40"	49217
	"43 years"	"43"	"2013"	"2013"	"Oregon"	"41"	54226
	"43 years"	"43"	"2013"	"2013"	"Pennsylvania"	"42"	171815
	"43 years"	"43"	"2013"	"2013"	"Rhode Island"	"44"	14466
	"43 years"	"43"	"2013"	"2013"	"South Carolina"	"45"	64393
	"43 years"	"43"	"2013"	"2013"	"South Dakota"	"46"	9799
	"43 years"	"43"	"2013"	"2013"	"Tennessee"	"47"	92149
	"43 years"	"43"	"2013"	"2013"	"Texas"	"48"	370893
	"43 years"	"43"	"2013"	"2013"	"Utah"	"49"	34482
	"43 years"	"43"	"2013"	"2013"	"Vermont"	"50"	8437
	"43 years"	"43"	"2013"	"2013"	"Virginia"	"51"	118591
	"43 years"	"43"	"2013"	"2013"	"Washington"	"53"	99279
	"43 years"	"43"	"2013"	"2013"	"West Virginia"	"54"	24980
	"43 years"	"43"	"2013"	"2013"	"Wisconsin"	"55"	76081
	"43 years"	"43"	"2013"	"2013"	"Wyoming"	"56"	7180
	"43 years"	"43"	"2014"	"2014"	"Alabama"	"01"	66281
	"43 years"	"43"	"2014"	"2014"	"Alaska"	"02"	9353
	"43 years"	"43"	"2014"	"2014"	"Arizona"	"04"	87032
	"43 years"	"43"	"2014"	"2014"	"Arkansas"	"05"	38646
	"43 years"	"43"	"2014"	"2014"	"California"	"06"	534561
	"43 years"	"43"	"2014"	"2014"	"Colorado"	"08"	76064
	"43 years"	"43"	"2014"	"2014"	"Connecticut"	"09"	49710
	"43 years"	"43"	"2014"	"2014"	"Delaware"	"10"	12318
	"43 years"	"43"	"2014"	"2014"	"District of Columbia"	"11"	8449
	"43 years"	"43"	"2014"	"2014"	"Florida"	"12"	265757
	"43 years"	"43"	"2014"	"2014"	"Georgia"	"13"	150048
	"43 years"	"43"	"2014"	"2014"	"Hawaii"	"15"	17882
	"43 years"	"43"	"2014"	"2014"	"Idaho"	"16"	20402
	"43 years"	"43"	"2014"	"2014"	"Illinois"	"17"	176836
	"43 years"	"43"	"2014"	"2014"	"Indiana"	"18"	89181
	"43 years"	"43"	"2014"	"2014"	"Iowa"	"19"	38279
	"43 years"	"43"	"2014"	"2014"	"Kansas"	"20"	35752
	"43 years"	"43"	"2014"	"2014"	"Kentucky"	"21"	60821
	"43 years"	"43"	"2014"	"2014"	"Louisiana"	"22"	58617
	"43 years"	"43"	"2014"	"2014"	"Maine"	"23"	17882
	"43 years"	"43"	"2014"	"2014"	"Maryland"	"24"	83760
	"43 years"	"43"	"2014"	"2014"	"Massachusetts"	"25"	91840
	"43 years"	"43"	"2014"	"2014"	"Michigan"	"26"	133772
	"43 years"	"43"	"2014"	"2014"	"Minnesota"	"27"	70965
	"43 years"	"43"	"2014"	"2014"	"Mississippi"	"28"	39244
	"43 years"	"43"	"2014"	"2014"	"Missouri"	"29"	78648
