"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"31 years"	"31"	"2003"	"2003"	"South Dakota"	"46"	8822
	"31 years"	"31"	"2003"	"2003"	"Tennessee"	"47"	81315
	"31 years"	"31"	"2003"	"2003"	"Texas"	"48"	329287
	"31 years"	"31"	"2003"	"2003"	"Utah"	"49"	33182
	"31 years"	"31"	"2003"	"2003"	"Vermont"	"50"	7374
	"31 years"	"31"	"2003"	"2003"	"Virginia"	"51"	104863
	"31 years"	"31"	"2003"	"2003"	"Washington"	"53"	83706
	"31 years"	"31"	"2003"	"2003"	"West Virginia"	"54"	23105
	"31 years"	"31"	"2003"	"2003"	"Wisconsin"	"55"	69443
	"31 years"	"31"	"2003"	"2003"	"Wyoming"	"56"	6036
	"31 years"	"31"	"2004"	"2004"	"Alabama"	"01"	56523
	"31 years"	"31"	"2004"	"2004"	"Alaska"	"02"	8450
	"31 years"	"31"	"2004"	"2004"	"Arizona"	"04"	73768
	"31 years"	"31"	"2004"	"2004"	"Arkansas"	"05"	33621
	"31 years"	"31"	"2004"	"2004"	"California"	"06"	499378
	"31 years"	"31"	"2004"	"2004"	"Colorado"	"08"	65407
	"31 years"	"31"	"2004"	"2004"	"Connecticut"	"09"	40975
	"31 years"	"31"	"2004"	"2004"	"Delaware"	"10"	9799
	"31 years"	"31"	"2004"	"2004"	"District of Columbia"	"11"	9920
	"31 years"	"31"	"2004"	"2004"	"Florida"	"12"	209188
	"31 years"	"31"	"2004"	"2004"	"Georgia"	"13"	128741
	"31 years"	"31"	"2004"	"2004"	"Hawaii"	"15"	15817
	"31 years"	"31"	"2004"	"2004"	"Idaho"	"16"	17097
	"31 years"	"31"	"2004"	"2004"	"Illinois"	"17"	170633
	"31 years"	"31"	"2004"	"2004"	"Indiana"	"18"	78889
	"31 years"	"31"	"2004"	"2004"	"Iowa"	"19"	34025
	"31 years"	"31"	"2004"	"2004"	"Kansas"	"20"	33589
	"31 years"	"31"	"2004"	"2004"	"Kentucky"	"21"	53789
	"31 years"	"31"	"2004"	"2004"	"Louisiana"	"22"	55001
	"31 years"	"31"	"2004"	"2004"	"Maine"	"23"	14597
	"31 years"	"31"	"2004"	"2004"	"Maryland"	"24"	70052
	"31 years"	"31"	"2004"	"2004"	"Massachusetts"	"25"	82229
	"31 years"	"31"	"2004"	"2004"	"Michigan"	"26"	124502
	"31 years"	"31"	"2004"	"2004"	"Minnesota"	"27"	62202
	"31 years"	"31"	"2004"	"2004"	"Mississippi"	"28"	36640
	"31 years"	"31"	"2004"	"2004"	"Missouri"	"29"	69887
	"31 years"	"31"	"2004"	"2004"	"Montana"	"30"	9811
	"31 years"	"31"	"2004"	"2004"	"Nebraska"	"31"	21737
	"31 years"	"31"	"2004"	"2004"	"Nevada"	"32"	32776
	"31 years"	"31"	"2004"	"2004"	"New Hampshire"	"33"	15281
	"31 years"	"31"	"2004"	"2004"	"New Jersey"	"34"	110291
	"31 years"	"31"	"2004"	"2004"	"New Mexico"	"35"	22357
	"31 years"	"31"	"2004"	"2004"	"New York"	"36"	248186
	"31 years"	"31"	"2004"	"2004"	"North Carolina"	"37"	119118
	"31 years"	"31"	"2004"	"2004"	"North Dakota"	"38"	7283
	"31 years"	"31"	"2004"	"2004"	"Ohio"	"39"	135806
	"31 years"	"31"	"2004"	"2004"	"Oklahoma"	"40"	43121
	"31 years"	"31"	"2004"	"2004"	"Oregon"	"41"	45785
	"31 years"	"31"	"2004"	"2004"	"Pennsylvania"	"42"	140155
	"31 years"	"31"	"2004"	"2004"	"Rhode Island"	"44"	12404
	"31 years"	"31"	"2004"	"2004"	"South Carolina"	"45"	54439
	"31 years"	"31"	"2004"	"2004"	"South Dakota"	"46"	8519
	"31 years"	"31"	"2004"	"2004"	"Tennessee"	"47"	77319
	"31 years"	"31"	"2004"	"2004"	"Texas"	"48"	320205
	"31 years"	"31"	"2004"	"2004"	"Utah"	"49"	33361
	"31 years"	"31"	"2004"	"2004"	"Vermont"	"50"	6599
	"31 years"	"31"	"2004"	"2004"	"Virginia"	"51"	100272
	"31 years"	"31"	"2004"	"2004"	"Washington"	"53"	78013
	"31 years"	"31"	"2004"	"2004"	"West Virginia"	"54"	22240
	"31 years"	"31"	"2004"	"2004"	"Wisconsin"	"55"	65216
	"31 years"	"31"	"2004"	"2004"	"Wyoming"	"56"	5971
	"31 years"	"31"	"2005"	"2005"	"Alabama"	"01"	55348
	"31 years"	"31"	"2005"	"2005"	"Alaska"	"02"	8152
	"31 years"	"31"	"2005"	"2005"	"Arizona"	"04"	74775
	"31 years"	"31"	"2005"	"2005"	"Arkansas"	"05"	33041
	"31 years"	"31"	"2005"	"2005"	"California"	"06"	487716
	"31 years"	"31"	"2005"	"2005"	"Colorado"	"08"	63840
	"31 years"	"31"	"2005"	"2005"	"Connecticut"	"09"	39296
	"31 years"	"31"	"2005"	"2005"	"Delaware"	"10"	9551
	"31 years"	"31"	"2005"	"2005"	"District of Columbia"	"11"	9515
	"31 years"	"31"	"2005"	"2005"	"Florida"	"12"	206218
	"31 years"	"31"	"2005"	"2005"	"Georgia"	"13"	124563
	"31 years"	"31"	"2005"	"2005"	"Hawaii"	"15"	15681
	"31 years"	"31"	"2005"	"2005"	"Idaho"	"16"	17581
	"31 years"	"31"	"2005"	"2005"	"Illinois"	"17"	165051
	"31 years"	"31"	"2005"	"2005"	"Indiana"	"18"	76901
	"31 years"	"31"	"2005"	"2005"	"Iowa"	"19"	33745
	"31 years"	"31"	"2005"	"2005"	"Kansas"	"20"	32376
	"31 years"	"31"	"2005"	"2005"	"Kentucky"	"21"	52855
	"31 years"	"31"	"2005"	"2005"	"Louisiana"	"22"	53885
	"31 years"	"31"	"2005"	"2005"	"Maine"	"23"	13940
	"31 years"	"31"	"2005"	"2005"	"Maryland"	"24"	66104
	"31 years"	"31"	"2005"	"2005"	"Massachusetts"	"25"	77895
	"31 years"	"31"	"2005"	"2005"	"Michigan"	"26"	119628
	"31 years"	"31"	"2005"	"2005"	"Minnesota"	"27"	61495
	"31 years"	"31"	"2005"	"2005"	"Mississippi"	"28"	35015
	"31 years"	"31"	"2005"	"2005"	"Missouri"	"29"	68127
	"31 years"	"31"	"2005"	"2005"	"Montana"	"30"	9924
	"31 years"	"31"	"2005"	"2005"	"Nebraska"	"31"	21753
	"31 years"	"31"	"2005"	"2005"	"Nevada"	"32"	33134
	"31 years"	"31"	"2005"	"2005"	"New Hampshire"	"33"	14429
	"31 years"	"31"	"2005"	"2005"	"New Jersey"	"34"	107859
	"31 years"	"31"	"2005"	"2005"	"New Mexico"	"35"	22793
	"31 years"	"31"	"2005"	"2005"	"New York"	"36"	238724
	"31 years"	"31"	"2005"	"2005"	"North Carolina"	"37"	116206
	"31 years"	"31"	"2005"	"2005"	"North Dakota"	"38"	7425
	"31 years"	"31"	"2005"	"2005"	"Ohio"	"39"	130650
	"31 years"	"31"	"2005"	"2005"	"Oklahoma"	"40"	42616
	"31 years"	"31"	"2005"	"2005"	"Oregon"	"41"	46018
	"31 years"	"31"	"2005"	"2005"	"Pennsylvania"	"42"	135087
	"31 years"	"31"	"2005"	"2005"	"Rhode Island"	"44"	12063
	"31 years"	"31"	"2005"	"2005"	"South Carolina"	"45"	52907
	"31 years"	"31"	"2005"	"2005"	"South Dakota"	"46"	8645
	"31 years"	"31"	"2005"	"2005"	"Tennessee"	"47"	75480
	"31 years"	"31"	"2005"	"2005"	"Texas"	"48"	317948
	"31 years"	"31"	"2005"	"2005"	"Utah"	"49"	35288
	"31 years"	"31"	"2005"	"2005"	"Vermont"	"50"	6670
	"31 years"	"31"	"2005"	"2005"	"Virginia"	"51"	97851
	"31 years"	"31"	"2005"	"2005"	"Washington"	"53"	78341
	"31 years"	"31"	"2005"	"2005"	"West Virginia"	"54"	20880
	"31 years"	"31"	"2005"	"2005"	"Wisconsin"	"55"	64771
	"31 years"	"31"	"2005"	"2005"	"Wyoming"	"56"	5838
	"31 years"	"31"	"2006"	"2006"	"Alabama"	"01"	56436
	"31 years"	"31"	"2006"	"2006"	"Alaska"	"02"	8619
	"31 years"	"31"	"2006"	"2006"	"Arizona"	"04"	79312
	"31 years"	"31"	"2006"	"2006"	"Arkansas"	"05"	33555
	"31 years"	"31"	"2006"	"2006"	"California"	"06"	499037
	"31 years"	"31"	"2006"	"2006"	"Colorado"	"08"	67694
	"31 years"	"31"	"2006"	"2006"	"Connecticut"	"09"	40479
	"31 years"	"31"	"2006"	"2006"	"Delaware"	"10"	9801
	"31 years"	"31"	"2006"	"2006"	"District of Columbia"	"11"	9973
	"31 years"	"31"	"2006"	"2006"	"Florida"	"12"	213309
	"31 years"	"31"	"2006"	"2006"	"Georgia"	"13"	127910
	"31 years"	"31"	"2006"	"2006"	"Hawaii"	"15"	16049
	"31 years"	"31"	"2006"	"2006"	"Idaho"	"16"	18385
	"31 years"	"31"	"2006"	"2006"	"Illinois"	"17"	172319
	"31 years"	"31"	"2006"	"2006"	"Indiana"	"18"	79070
	"31 years"	"31"	"2006"	"2006"	"Iowa"	"19"	36536
	"31 years"	"31"	"2006"	"2006"	"Kansas"	"20"	35005
	"31 years"	"31"	"2006"	"2006"	"Kentucky"	"21"	53954
	"31 years"	"31"	"2006"	"2006"	"Louisiana"	"22"	51466
	"31 years"	"31"	"2006"	"2006"	"Maine"	"23"	13789
	"31 years"	"31"	"2006"	"2006"	"Maryland"	"24"	69706
	"31 years"	"31"	"2006"	"2006"	"Massachusetts"	"25"	79997
	"31 years"	"31"	"2006"	"2006"	"Michigan"	"26"	119940
	"31 years"	"31"	"2006"	"2006"	"Minnesota"	"27"	65086
	"31 years"	"31"	"2006"	"2006"	"Mississippi"	"28"	35734
	"31 years"	"31"	"2006"	"2006"	"Missouri"	"29"	70751
	"31 years"	"31"	"2006"	"2006"	"Montana"	"30"	10631
	"31 years"	"31"	"2006"	"2006"	"Nebraska"	"31"	22887
	"31 years"	"31"	"2006"	"2006"	"Nevada"	"32"	34668
	"31 years"	"31"	"2006"	"2006"	"New Hampshire"	"33"	14283
	"31 years"	"31"	"2006"	"2006"	"New Jersey"	"34"	108501
	"31 years"	"31"	"2006"	"2006"	"New Mexico"	"35"	23239
	"31 years"	"31"	"2006"	"2006"	"New York"	"36"	247745
	"31 years"	"31"	"2006"	"2006"	"North Carolina"	"37"	119863
	"31 years"	"31"	"2006"	"2006"	"North Dakota"	"38"	7646
	"31 years"	"31"	"2006"	"2006"	"Ohio"	"39"	133700
	"31 years"	"31"	"2006"	"2006"	"Oklahoma"	"40"	45128
	"31 years"	"31"	"2006"	"2006"	"Oregon"	"41"	48282
	"31 years"	"31"	"2006"	"2006"	"Pennsylvania"	"42"	137859
	"31 years"	"31"	"2006"	"2006"	"Rhode Island"	"44"	11942
	"31 years"	"31"	"2006"	"2006"	"South Carolina"	"45"	53337
	"31 years"	"31"	"2006"	"2006"	"South Dakota"	"46"	9342
	"31 years"	"31"	"2006"	"2006"	"Tennessee"	"47"	77466
	"31 years"	"31"	"2006"	"2006"	"Texas"	"48"	329554
	"31 years"	"31"	"2006"	"2006"	"Utah"	"49"	38497
	"31 years"	"31"	"2006"	"2006"	"Vermont"	"50"	6808
	"31 years"	"31"	"2006"	"2006"	"Virginia"	"51"	100278
	"31 years"	"31"	"2006"	"2006"	"Washington"	"53"	82180
	"31 years"	"31"	"2006"	"2006"	"West Virginia"	"54"	21833
	"31 years"	"31"	"2006"	"2006"	"Wisconsin"	"55"	68301
	"31 years"	"31"	"2006"	"2006"	"Wyoming"	"56"	6383
	"31 years"	"31"	"2007"	"2007"	"Alabama"	"01"	54097
	"31 years"	"31"	"2007"	"2007"	"Alaska"	"02"	8300
	"31 years"	"31"	"2007"	"2007"	"Arizona"	"04"	78698
	"31 years"	"31"	"2007"	"2007"	"Arkansas"	"05"	33522
	"31 years"	"31"	"2007"	"2007"	"California"	"06"	482606
	"31 years"	"31"	"2007"	"2007"	"Colorado"	"08"	64246
	"31 years"	"31"	"2007"	"2007"	"Connecticut"	"09"	39920
	"31 years"	"31"	"2007"	"2007"	"Delaware"	"10"	9871
	"31 years"	"31"	"2007"	"2007"	"District of Columbia"	"11"	10345
	"31 years"	"31"	"2007"	"2007"	"Florida"	"12"	206708
	"31 years"	"31"	"2007"	"2007"	"Georgia"	"13"	125112
	"31 years"	"31"	"2007"	"2007"	"Hawaii"	"15"	16195
	"31 years"	"31"	"2007"	"2007"	"Idaho"	"16"	18101
	"31 years"	"31"	"2007"	"2007"	"Illinois"	"17"	166920
	"31 years"	"31"	"2007"	"2007"	"Indiana"	"18"	76538
	"31 years"	"31"	"2007"	"2007"	"Iowa"	"19"	34578
	"31 years"	"31"	"2007"	"2007"	"Kansas"	"20"	33195
	"31 years"	"31"	"2007"	"2007"	"Kentucky"	"21"	51909
	"31 years"	"31"	"2007"	"2007"	"Louisiana"	"22"	50400
	"31 years"	"31"	"2007"	"2007"	"Maine"	"23"	13931
	"31 years"	"31"	"2007"	"2007"	"Maryland"	"24"	69443
	"31 years"	"31"	"2007"	"2007"	"Massachusetts"	"25"	78346
	"31 years"	"31"	"2007"	"2007"	"Michigan"	"26"	110493
	"31 years"	"31"	"2007"	"2007"	"Minnesota"	"27"	65445
	"31 years"	"31"	"2007"	"2007"	"Mississippi"	"28"	34314
	"31 years"	"31"	"2007"	"2007"	"Missouri"	"29"	68381
	"31 years"	"31"	"2007"	"2007"	"Montana"	"30"	9726
	"31 years"	"31"	"2007"	"2007"	"Nebraska"	"31"	21568
	"31 years"	"31"	"2007"	"2007"	"Nevada"	"32"	35978
	"31 years"	"31"	"2007"	"2007"	"New Hampshire"	"33"	14018
	"31 years"	"31"	"2007"	"2007"	"New Jersey"	"34"	107254
	"31 years"	"31"	"2007"	"2007"	"New Mexico"	"35"	23754
	"31 years"	"31"	"2007"	"2007"	"New York"	"36"	243024
	"31 years"	"31"	"2007"	"2007"	"North Carolina"	"37"	116480
	"31 years"	"31"	"2007"	"2007"	"North Dakota"	"38"	6618
	"31 years"	"31"	"2007"	"2007"	"Ohio"	"39"	129509
	"31 years"	"31"	"2007"	"2007"	"Oklahoma"	"40"	42707
	"31 years"	"31"	"2007"	"2007"	"Oregon"	"41"	47490
	"31 years"	"31"	"2007"	"2007"	"Pennsylvania"	"42"	136073
	"31 years"	"31"	"2007"	"2007"	"Rhode Island"	"44"	11233
	"31 years"	"31"	"2007"	"2007"	"South Carolina"	"45"	52570
	"31 years"	"31"	"2007"	"2007"	"South Dakota"	"46"	9074
	"31 years"	"31"	"2007"	"2007"	"Tennessee"	"47"	74458
	"31 years"	"31"	"2007"	"2007"	"Texas"	"48"	328266
	"31 years"	"31"	"2007"	"2007"	"Utah"	"49"	34401
	"31 years"	"31"	"2007"	"2007"	"Vermont"	"50"	6345
	"31 years"	"31"	"2007"	"2007"	"Virginia"	"51"	99779
	"31 years"	"31"	"2007"	"2007"	"Washington"	"53"	81388
	"31 years"	"31"	"2007"	"2007"	"West Virginia"	"54"	20252
	"31 years"	"31"	"2007"	"2007"	"Wisconsin"	"55"	64919
	"31 years"	"31"	"2007"	"2007"	"Wyoming"	"56"	6114
	"31 years"	"31"	"2008"	"2008"	"Alabama"	"01"	56474
	"31 years"	"31"	"2008"	"2008"	"Alaska"	"02"	8789
	"31 years"	"31"	"2008"	"2008"	"Arizona"	"04"	80876
	"31 years"	"31"	"2008"	"2008"	"Arkansas"	"05"	33930
	"31 years"	"31"	"2008"	"2008"	"California"	"06"	489353
	"31 years"	"31"	"2008"	"2008"	"Colorado"	"08"	67484
	"31 years"	"31"	"2008"	"2008"	"Connecticut"	"09"	40803
	"31 years"	"31"	"2008"	"2008"	"Delaware"	"10"	9850
	"31 years"	"31"	"2008"	"2008"	"District of Columbia"	"11"	9527
	"31 years"	"31"	"2008"	"2008"	"Florida"	"12"	212571
	"31 years"	"31"	"2008"	"2008"	"Georgia"	"13"	127063
	"31 years"	"31"	"2008"	"2008"	"Hawaii"	"15"	16477
	"31 years"	"31"	"2008"	"2008"	"Idaho"	"16"	19976
	"31 years"	"31"	"2008"	"2008"	"Illinois"	"17"	171168
	"31 years"	"31"	"2008"	"2008"	"Indiana"	"18"	78882
	"31 years"	"31"	"2008"	"2008"	"Iowa"	"19"	36363
	"31 years"	"31"	"2008"	"2008"	"Kansas"	"20"	34574
	"31 years"	"31"	"2008"	"2008"	"Kentucky"	"21"	53441
	"31 years"	"31"	"2008"	"2008"	"Louisiana"	"22"	54947
	"31 years"	"31"	"2008"	"2008"	"Maine"	"23"	14074
	"31 years"	"31"	"2008"	"2008"	"Maryland"	"24"	70044
	"31 years"	"31"	"2008"	"2008"	"Massachusetts"	"25"	80078
	"31 years"	"31"	"2008"	"2008"	"Michigan"	"26"	112274
	"31 years"	"31"	"2008"	"2008"	"Minnesota"	"27"	66323
	"31 years"	"31"	"2008"	"2008"	"Mississippi"	"28"	35640
	"31 years"	"31"	"2008"	"2008"	"Missouri"	"29"	71516
	"31 years"	"31"	"2008"	"2008"	"Montana"	"30"	10680
	"31 years"	"31"	"2008"	"2008"	"Nebraska"	"31"	22083
	"31 years"	"31"	"2008"	"2008"	"Nevada"	"32"	36459
	"31 years"	"31"	"2008"	"2008"	"New Hampshire"	"33"	13542
	"31 years"	"31"	"2008"	"2008"	"New Jersey"	"34"	108803
	"31 years"	"31"	"2008"	"2008"	"New Mexico"	"35"	24081
	"31 years"	"31"	"2008"	"2008"	"New York"	"36"	251265
	"31 years"	"31"	"2008"	"2008"	"North Carolina"	"37"	118816
	"31 years"	"31"	"2008"	"2008"	"North Dakota"	"38"	7387
	"31 years"	"31"	"2008"	"2008"	"Ohio"	"39"	132554
	"31 years"	"31"	"2008"	"2008"	"Oklahoma"	"40"	44620
	"31 years"	"31"	"2008"	"2008"	"Oregon"	"41"	48591
	"31 years"	"31"	"2008"	"2008"	"Pennsylvania"	"42"	140543
	"31 years"	"31"	"2008"	"2008"	"Rhode Island"	"44"	11760
	"31 years"	"31"	"2008"	"2008"	"South Carolina"	"45"	56220
	"31 years"	"31"	"2008"	"2008"	"South Dakota"	"46"	9827
	"31 years"	"31"	"2008"	"2008"	"Tennessee"	"47"	77138
	"31 years"	"31"	"2008"	"2008"	"Texas"	"48"	334347
	"31 years"	"31"	"2008"	"2008"	"Utah"	"49"	39760
	"31 years"	"31"	"2008"	"2008"	"Vermont"	"50"	6614
	"31 years"	"31"	"2008"	"2008"	"Virginia"	"51"	100248
	"31 years"	"31"	"2008"	"2008"	"Washington"	"53"	84835
	"31 years"	"31"	"2008"	"2008"	"West Virginia"	"54"	22165
	"31 years"	"31"	"2008"	"2008"	"Wisconsin"	"55"	66535
	"31 years"	"31"	"2008"	"2008"	"Wyoming"	"56"	6724
	"32 years"	"32"	"2000"	"2000"	"Alabama"	"01"	57807
	"32 years"	"32"	"2000"	"2000"	"Alaska"	"02"	8928
	"32 years"	"32"	"2000"	"2000"	"Arizona"	"04"	72191
	"32 years"	"32"	"2000"	"2000"	"Arkansas"	"05"	34185
	"32 years"	"32"	"2000"	"2000"	"California"	"06"	528216
	"32 years"	"32"	"2000"	"2000"	"Colorado"	"08"	64642
	"32 years"	"32"	"2000"	"2000"	"Connecticut"	"09"	48648
	"32 years"	"32"	"2000"	"2000"	"Delaware"	"10"	11244
	"32 years"	"32"	"2000"	"2000"	"District of Columbia"	"11"	9518
	"32 years"	"32"	"2000"	"2000"	"Florida"	"12"	211418
	"32 years"	"32"	"2000"	"2000"	"Georgia"	"13"	127760
	"32 years"	"32"	"2000"	"2000"	"Hawaii"	"15"	17137
	"32 years"	"32"	"2000"	"2000"	"Idaho"	"16"	16283
	"32 years"	"32"	"2000"	"2000"	"Illinois"	"17"	179778
	"32 years"	"32"	"2000"	"2000"	"Indiana"	"18"	81840
	"32 years"	"32"	"2000"	"2000"	"Iowa"	"19"	35806
	"32 years"	"32"	"2000"	"2000"	"Kansas"	"20"	33497
	"32 years"	"32"	"2000"	"2000"	"Kentucky"	"21"	55785
	"32 years"	"32"	"2000"	"2000"	"Louisiana"	"22"	59529
	"32 years"	"32"	"2000"	"2000"	"Maine"	"23"	16946
	"32 years"	"32"	"2000"	"2000"	"Maryland"	"24"	79594
	"32 years"	"32"	"2000"	"2000"	"Massachusetts"	"25"	96919
	"32 years"	"32"	"2000"	"2000"	"Michigan"	"26"	137937
	"32 years"	"32"	"2000"	"2000"	"Minnesota"	"27"	68471
	"32 years"	"32"	"2000"	"2000"	"Mississippi"	"28"	36951
	"32 years"	"32"	"2000"	"2000"	"Missouri"	"29"	72566
	"32 years"	"32"	"2000"	"2000"	"Montana"	"30"	10039
	"32 years"	"32"	"2000"	"2000"	"Nebraska"	"31"	21474
	"32 years"	"32"	"2000"	"2000"	"Nevada"	"32"	31275
	"32 years"	"32"	"2000"	"2000"	"New Hampshire"	"33"	17262
	"32 years"	"32"	"2000"	"2000"	"New Jersey"	"34"	125820
	"32 years"	"32"	"2000"	"2000"	"New Mexico"	"35"	22848
	"32 years"	"32"	"2000"	"2000"	"New York"	"36"	283449
	"32 years"	"32"	"2000"	"2000"	"North Carolina"	"37"	120012
	"32 years"	"32"	"2000"	"2000"	"North Dakota"	"38"	7358
	"32 years"	"32"	"2000"	"2000"	"Ohio"	"39"	151768
	"32 years"	"32"	"2000"	"2000"	"Oklahoma"	"40"	43123
	"32 years"	"32"	"2000"	"2000"	"Oregon"	"41"	45653
	"32 years"	"32"	"2000"	"2000"	"Pennsylvania"	"42"	161051
	"32 years"	"32"	"2000"	"2000"	"Rhode Island"	"44"	14854
	"32 years"	"32"	"2000"	"2000"	"South Carolina"	"45"	55230
	"32 years"	"32"	"2000"	"2000"	"South Dakota"	"46"	8805
	"32 years"	"32"	"2000"	"2000"	"Tennessee"	"47"	79654
	"32 years"	"32"	"2000"	"2000"	"Texas"	"48"	307700
	"32 years"	"32"	"2000"	"2000"	"Utah"	"49"	29244
	"32 years"	"32"	"2000"	"2000"	"Vermont"	"50"	7681
	"32 years"	"32"	"2000"	"2000"	"Virginia"	"51"	105191
	"32 years"	"32"	"2000"	"2000"	"Washington"	"53"	85485
	"32 years"	"32"	"2000"	"2000"	"West Virginia"	"54"	22543
	"32 years"	"32"	"2000"	"2000"	"Wisconsin"	"55"	72320
	"32 years"	"32"	"2000"	"2000"	"Wyoming"	"56"	5833
	"32 years"	"32"	"2001"	"2001"	"Alabama"	"01"	59491
	"32 years"	"32"	"2001"	"2001"	"Alaska"	"02"	9098
	"32 years"	"32"	"2001"	"2001"	"Arizona"	"04"	74460
	"32 years"	"32"	"2001"	"2001"	"Arkansas"	"05"	34931
	"32 years"	"32"	"2001"	"2001"	"California"	"06"	540202
	"32 years"	"32"	"2001"	"2001"	"Colorado"	"08"	68912
	"32 years"	"32"	"2001"	"2001"	"Connecticut"	"09"	48675
	"32 years"	"32"	"2001"	"2001"	"Delaware"	"10"	11085
	"32 years"	"32"	"2001"	"2001"	"District of Columbia"	"11"	9640
	"32 years"	"32"	"2001"	"2001"	"Florida"	"12"	214648
	"32 years"	"32"	"2001"	"2001"	"Georgia"	"13"	132132
	"32 years"	"32"	"2001"	"2001"	"Hawaii"	"15"	16848
	"32 years"	"32"	"2001"	"2001"	"Idaho"	"16"	17282
	"32 years"	"32"	"2001"	"2001"	"Illinois"	"17"	181664
	"32 years"	"32"	"2001"	"2001"	"Indiana"	"18"	83574
	"32 years"	"32"	"2001"	"2001"	"Iowa"	"19"	37489
	"32 years"	"32"	"2001"	"2001"	"Kansas"	"20"	35059
	"32 years"	"32"	"2001"	"2001"	"Kentucky"	"21"	57130
	"32 years"	"32"	"2001"	"2001"	"Louisiana"	"22"	60231
	"32 years"	"32"	"2001"	"2001"	"Maine"	"23"	16452
	"32 years"	"32"	"2001"	"2001"	"Maryland"	"24"	79149
	"32 years"	"32"	"2001"	"2001"	"Massachusetts"	"25"	95510
	"32 years"	"32"	"2001"	"2001"	"Michigan"	"26"	140089
	"32 years"	"32"	"2001"	"2001"	"Minnesota"	"27"	71368
	"32 years"	"32"	"2001"	"2001"	"Mississippi"	"28"	37516
	"32 years"	"32"	"2001"	"2001"	"Missouri"	"29"	74425
	"32 years"	"32"	"2001"	"2001"	"Montana"	"30"	10470
	"32 years"	"32"	"2001"	"2001"	"Nebraska"	"31"	22446
	"32 years"	"32"	"2001"	"2001"	"Nevada"	"32"	32608
	"32 years"	"32"	"2001"	"2001"	"New Hampshire"	"33"	17693
	"32 years"	"32"	"2001"	"2001"	"New Jersey"	"34"	125660
	"32 years"	"32"	"2001"	"2001"	"New Mexico"	"35"	23201
	"32 years"	"32"	"2001"	"2001"	"New York"	"36"	283021
	"32 years"	"32"	"2001"	"2001"	"North Carolina"	"37"	123224
	"32 years"	"32"	"2001"	"2001"	"North Dakota"	"38"	7459
	"32 years"	"32"	"2001"	"2001"	"Ohio"	"39"	154883
	"32 years"	"32"	"2001"	"2001"	"Oklahoma"	"40"	44958
	"32 years"	"32"	"2001"	"2001"	"Oregon"	"41"	48816
	"32 years"	"32"	"2001"	"2001"	"Pennsylvania"	"42"	161784
	"32 years"	"32"	"2001"	"2001"	"Rhode Island"	"44"	14636
	"32 years"	"32"	"2001"	"2001"	"South Carolina"	"45"	56314
	"32 years"	"32"	"2001"	"2001"	"South Dakota"	"46"	9131
	"32 years"	"32"	"2001"	"2001"	"Tennessee"	"47"	81485
	"32 years"	"32"	"2001"	"2001"	"Texas"	"48"	320396
	"32 years"	"32"	"2001"	"2001"	"Utah"	"49"	30603
	"32 years"	"32"	"2001"	"2001"	"Vermont"	"50"	7953
	"32 years"	"32"	"2001"	"2001"	"Virginia"	"51"	108021
	"32 years"	"32"	"2001"	"2001"	"Washington"	"53"	89338
	"32 years"	"32"	"2001"	"2001"	"West Virginia"	"54"	22863
	"32 years"	"32"	"2001"	"2001"	"Wisconsin"	"55"	72976
	"32 years"	"32"	"2001"	"2001"	"Wyoming"	"56"	5903
	"32 years"	"32"	"2002"	"2002"	"Alabama"	"01"	62683
	"32 years"	"32"	"2002"	"2002"	"Alaska"	"02"	9568
	"32 years"	"32"	"2002"	"2002"	"Arizona"	"04"	81238
	"32 years"	"32"	"2002"	"2002"	"Arkansas"	"05"	36615
	"32 years"	"32"	"2002"	"2002"	"California"	"06"	579732
	"32 years"	"32"	"2002"	"2002"	"Colorado"	"08"	75225
	"32 years"	"32"	"2002"	"2002"	"Connecticut"	"09"	51151
	"32 years"	"32"	"2002"	"2002"	"Delaware"	"10"	11649
	"32 years"	"32"	"2002"	"2002"	"District of Columbia"	"11"	10963
	"32 years"	"32"	"2002"	"2002"	"Florida"	"12"	233339
	"32 years"	"32"	"2002"	"2002"	"Georgia"	"13"	142035
	"32 years"	"32"	"2002"	"2002"	"Hawaii"	"15"	18533
	"32 years"	"32"	"2002"	"2002"	"Idaho"	"16"	18110
	"32 years"	"32"	"2002"	"2002"	"Illinois"	"17"	194511
	"32 years"	"32"	"2002"	"2002"	"Indiana"	"18"	87838
	"32 years"	"32"	"2002"	"2002"	"Iowa"	"19"	38658
	"32 years"	"32"	"2002"	"2002"	"Kansas"	"20"	37643
	"32 years"	"32"	"2002"	"2002"	"Kentucky"	"21"	59307
	"32 years"	"32"	"2002"	"2002"	"Louisiana"	"22"	62090
	"32 years"	"32"	"2002"	"2002"	"Maine"	"23"	17342
	"32 years"	"32"	"2002"	"2002"	"Maryland"	"24"	83129
	"32 years"	"32"	"2002"	"2002"	"Massachusetts"	"25"	100004
	"32 years"	"32"	"2002"	"2002"	"Michigan"	"26"	146175
	"32 years"	"32"	"2002"	"2002"	"Minnesota"	"27"	73562
	"32 years"	"32"	"2002"	"2002"	"Mississippi"	"28"	39473
	"32 years"	"32"	"2002"	"2002"	"Missouri"	"29"	79738
