"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"75-79 years"	"75-79"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2011"	"2011"	12	28235	Unreliable
	"75-79 years"	"75-79"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2012"	"2012"	13	28694	Unreliable
	"75-79 years"	"75-79"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2013"	"2013"	19	29198	Unreliable
	"75-79 years"	"75-79"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2014"	"2014"	13	30055	Unreliable
	"75-79 years"	"75-79"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2015"	"2015"	13	30931	Unreliable
	"75-79 years"	"75-79"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2016"	"2016"	28	31894	87.8
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2000"	"2000"	38	138370	27.5
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2001"	"2001"	37	139594	26.5
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2002"	"2002"	43	139552	30.8
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2003"	"2003"	36	140485	25.6
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2004"	"2004"	29	139922	20.7
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2005"	"2005"	41	141045	29.1
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2006"	"2006"	30	141623	21.2
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2007"	"2007"	37	141148	26.2
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2008"	"2008"	33	140528	23.5
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2009"	"2009"	31	139856	22.2
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2010"	"2010"	31	140564	22.1
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2011"	"2011"	32	141966	22.5
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2012"	"2012"	37	144595	25.6
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2013"	"2013"	31	149072	20.8
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2014"	"2014"	35	154646	22.6
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2015"	"2015"	45	159763	28.2
	"75-79 years"	"75-79"	"Virginia"	"51"	"White"	"2106-3"	"2016"	"2016"	56	165938	33.7
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2000"	"2000"	43	134309	32.0
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2001"	"2001"	63	133177	47.3
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2002"	"2002"	51	131785	38.7
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2003"	"2003"	55	130568	42.1
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2004"	"2004"	63	129202	48.8
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2005"	"2005"	72	128609	56.0
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2006"	"2006"	78	129004	60.5
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2007"	"2007"	73	128326	56.9
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2008"	"2008"	76	127977	59.4
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2009"	"2009"	57	128207	44.5
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2010"	"2010"	69	129192	53.4
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2011"	"2011"	79	131048	60.3
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2012"	"2012"	58	133338	43.5
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2013"	"2013"	51	138239	36.9
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2014"	"2014"	49	143855	34.1
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2015"	"2015"	64	149576	42.8
	"75-79 years"	"75-79"	"Washington"	"53"	"White"	"2106-3"	"2016"	"2016"	72	156689	46.0
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2000"	"2000"	31	57117	54.3
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2001"	"2001"	37	57357	64.5
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2002"	"2002"	40	57520	69.5
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2003"	"2003"	38	58199	65.3
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2004"	"2004"	35	57313	61.1
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2005"	"2005"	47	57158	82.2
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2006"	"2006"	31	56817	54.6
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2007"	"2007"	35	55713	62.8
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2008"	"2008"	26	54384	47.8
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2009"	"2009"	23	53332	43.1
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2010"	"2010"	28	53346	52.5
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2011"	"2011"	36	53284	67.6
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2012"	"2012"	24	54318	44.2
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2013"	"2013"	32	55778	57.4
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2014"	"2014"	32	57220	55.9
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2015"	"2015"	41	57505	71.3
	"75-79 years"	"75-79"	"West Virginia"	"54"	"White"	"2106-3"	"2016"	"2016"	38	58579	64.9
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2000"	"2000"	34	142675	23.8
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2001"	"2001"	46	142417	32.3
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2002"	"2002"	58	143116	40.5
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2003"	"2003"	48	143289	33.5
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2004"	"2004"	44	142680	30.8
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2005"	"2005"	53	142846	37.1
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2006"	"2006"	38	143131	26.5
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2007"	"2007"	40	141262	28.3
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2008"	"2008"	35	139131	25.2
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2009"	"2009"	46	136599	33.7
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2010"	"2010"	49	135606	36.1
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2011"	"2011"	37	135008	27.4
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2012"	"2012"	35	136863	25.6
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2013"	"2013"	43	139403	30.8
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2014"	"2014"	48	143054	33.6
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2015"	"2015"	56	145070	38.6
	"75-79 years"	"75-79"	"Wisconsin"	"55"	"White"	"2106-3"	"2016"	"2016"	84	147886	56.8
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2000"	"2000"	12	14423	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2002"	"2002"	20	14469	138.2
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2003"	"2003"	14	14963	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2004"	"2004"	14	14924	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2006"	"2006"	14	15031	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2008"	"2008"	15	15204	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2009"	"2009"	15	14960	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2010"	"2010"	15	15074	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2011"	"2011"	12	15123	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2014"	"2014"	14	15305	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2015"	"2015"	13	15592	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2016"	"2016"	11	16232	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	32	63000	50.8
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	30	65143	46.1
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	31	66396	46.7
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	42	67849	61.9
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	28	69033	40.6
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	27	69562	38.8
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	36	70249	51.2
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	35	71218	49.1
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	28	72572	38.6
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	30	72796	41.2
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	29	73144	39.6
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	32	74181	43.1
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	25	74612	33.5
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	25	74838	33.4
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	15	75175	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	13	75977	Unreliable
	"80-84 years"	"80-84"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	20	76982	26.0
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	22	88035	25.0
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	17	92871	Unreliable
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	33	96620	34.2
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	27	98810	27.3
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	29	102327	28.3
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	45	106146	42.4
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	28	107689	26.0
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	46	108470	42.4
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	44	110282	39.9
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	30	110672	27.1
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	55	112293	49.0
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	56	116025	48.3
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	65	118231	55.0
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	52	120755	43.1
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	66	122998	53.7
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	76	126455	60.1
	"80-84 years"	"80-84"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	82	130398	62.9
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	10	47133	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2001"	"2001"	16	48118	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	16	48728	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	20	49100	40.7
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2004"	"2004"	16	49425	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2005"	"2005"	27	49770	54.2
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2006"	"2006"	19	50258	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	26	50466	51.5
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	18	50470	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	15	50832	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2010"	"2010"	12	50861	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2011"	"2011"	19	51314	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	11	51145	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	19	51811	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2014"	"2014"	18	52355	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	19	53012	Unreliable
	"80-84 years"	"80-84"	"Arkansas"	"05"	"White"	"2106-3"	"2016"	"2016"	35	53455	65.5
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	13	42673	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	11	47533	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	17	51816	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	19	56478	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	21	60768	34.6
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	25	64539	38.7
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	16	68100	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	38	71345	53.3
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	27	74399	36.3
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	42	77131	54.5
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	50	79751	62.7
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	62	84510	73.4
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	66	88099	74.9
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	85	92705	91.7
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	93	97651	95.2
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	100	101538	98.5
	"80-84 years"	"80-84"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	117	104790	111.7
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2002"	"2002"	11	24901	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2003"	"2003"	11	25571	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2004"	"2004"	14	26106	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2005"	"2005"	17	26564	Unreliable
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2006"	"2006"	27	26720	101.0
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2007"	"2007"	22	27126	81.1
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2008"	"2008"	29	27240	106.5
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2009"	"2009"	35	27528	127.1
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2010"	"2010"	36	28181	127.7
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	39	29101	134.0
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	46	29501	155.9
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	56	31054	180.3
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	59	32465	181.7
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	68	33907	200.5
	"80-84 years"	"80-84"	"California"	"06"	"Black or African American"	"2054-5"	"2016"	"2016"	68	35502	191.5
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	91	434418	20.9
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	123	456740	26.9
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	153	475189	32.2
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	187	488288	38.3
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	207	500118	41.4
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	243	506639	48.0
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	283	502126	56.4
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	309	498985	61.9
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	338	496083	68.1
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	350	490511	71.4
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	364	490492	74.2
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	393	492207	79.8
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	419	491019	85.3
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	446	488380	91.3
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	455	487509	93.3
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	503	488564	103.0
	"80-84 years"	"80-84"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	509	490883	103.7
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	20	53677	37.3
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2001"	"2001"	26	56876	45.7
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	18	59371	Unreliable
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	22	61087	36.0
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	24	63223	38.0
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	26	64461	40.3
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	13	66024	Unreliable
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	35	66829	52.4
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2008"	"2008"	36	68014	52.9
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	27	68721	39.3
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2010"	"2010"	19	69466	Unreliable
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	41	71152	57.6
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2012"	"2012"	29	72394	40.1
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	28	72983	38.4
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2014"	"2014"	31	73349	42.3
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2015"	"2015"	41	74555	55.0
	"80-84 years"	"80-84"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	48	75614	63.5
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2000"	"2000"	19	70346	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2001"	"2001"	20	72557	27.6
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2002"	"2002"	21	73990	28.4
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2003"	"2003"	17	74572	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2004"	"2004"	32	75396	42.4
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2005"	"2005"	30	75685	39.6
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2006"	"2006"	24	74686	32.1
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2007"	"2007"	16	74370	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2008"	"2008"	17	74095	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2009"	"2009"	16	73341	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2010"	"2010"	27	72731	37.1
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	18	71806	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2012"	"2012"	22	70145	31.4
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2013"	"2013"	16	67777	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2014"	"2014"	23	65925	34.9
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2015"	"2015"	15	64828	Unreliable
	"80-84 years"	"80-84"	"Connecticut"	"09"	"White"	"2106-3"	"2016"	"2016"	17	63763	Unreliable
	"80-84 years"	"80-84"	"Delaware"	"10"	"White"	"2106-3"	"2003"	"2003"	10	13432	Unreliable
	"80-84 years"	"80-84"	"Delaware"	"10"	"White"	"2106-3"	"2011"	"2011"	13	15558	Unreliable
	"80-84 years"	"80-84"	"Delaware"	"10"	"White"	"2106-3"	"2012"	"2012"	14	15736	Unreliable
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2000"	"2000"	18	20750	Unreliable
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	15	21519	Unreliable
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	16	22244	Unreliable
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	16	23255	Unreliable
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	18	24086	Unreliable
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	30	24951	120.2
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	22	26203	84.0
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	26	27620	94.1
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	32	28832	111.0
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	24	30033	79.9
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	21	31060	67.6
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	26	33305	78.1
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	32	34356	93.1
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2013"	"2013"	31	35802	86.6
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	30	37321	80.4
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	31	39166	79.2
	"80-84 years"	"80-84"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	28	41407	67.6
	"80-84 years"	"80-84"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	131	384611	34.1
