"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"70-74 years"	"70-74"	"Michigan"	"26"	"White"	"2106-3"	"2014"	"2014"	696	321102	216.8
	"70-74 years"	"70-74"	"Michigan"	"26"	"White"	"2106-3"	"2015"	"2015"	723	329180	219.6
	"70-74 years"	"70-74"	"Michigan"	"26"	"White"	"2106-3"	"2016"	"2016"	738	334201	220.8
	"70-74 years"	"70-74"	"Minnesota"	"27"	"Black or African American"	"2054-5"	"2014"	"2014"	10	3801	Unreliable
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2000"	"2000"	246	139016	177.0
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2001"	"2001"	298	138078	215.8
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2002"	"2002"	261	136792	190.8
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2003"	"2003"	220	135084	162.9
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2004"	"2004"	234	133994	174.6
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2005"	"2005"	238	133274	178.6
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2006"	"2006"	211	134134	157.3
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2007"	"2007"	200	135631	147.5
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2008"	"2008"	218	138559	157.3
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2009"	"2009"	239	142664	167.5
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2010"	"2010"	230	145282	158.3
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2011"	"2011"	267	150970	176.9
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2012"	"2012"	248	156845	158.1
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2013"	"2013"	295	166396	177.3
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2014"	"2014"	272	172384	157.8
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2015"	"2015"	296	177498	166.8
	"70-74 years"	"70-74"	"Minnesota"	"27"	"White"	"2106-3"	"2016"	"2016"	312	181415	172.0
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2000"	"2000"	31	21153	146.6
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2001"	"2001"	29	20957	138.4
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2002"	"2002"	28	20591	136.0
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2003"	"2003"	30	20649	145.3
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2004"	"2004"	31	20423	151.8
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2005"	"2005"	28	20631	135.7
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2006"	"2006"	31	21166	146.5
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2007"	"2007"	26	21567	120.6
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2008"	"2008"	40	22311	179.3
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2009"	"2009"	32	22821	140.2
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2010"	"2010"	47	23285	201.8
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2011"	"2011"	42	23843	176.2
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2012"	"2012"	48	24366	197.0
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2013"	"2013"	35	25014	139.9
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2014"	"2014"	29	25920	111.9
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2015"	"2015"	35	26910	130.1
	"70-74 years"	"70-74"	"Mississippi"	"28"	"Black or African American"	"2054-5"	"2016"	"2016"	52	27904	186.4
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2000"	"2000"	169	65896	256.5
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2001"	"2001"	189	66232	285.4
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2002"	"2002"	193	65476	294.8
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2003"	"2003"	185	65096	284.2
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2004"	"2004"	170	64556	263.3
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2005"	"2005"	183	65464	279.5
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2006"	"2006"	156	65346	238.7
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2007"	"2007"	179	65950	271.4
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2008"	"2008"	219	67163	326.1
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2009"	"2009"	182	69290	262.7
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2010"	"2010"	186	69867	266.2
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2011"	"2011"	202	71459	282.7
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2012"	"2012"	207	73956	279.9
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2013"	"2013"	224	76415	293.1
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2014"	"2014"	231	78495	294.3
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2015"	"2015"	236	79651	296.3
	"70-74 years"	"70-74"	"Mississippi"	"28"	"White"	"2106-3"	"2016"	"2016"	262	80353	326.1
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2000"	"2000"	17	14098	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2001"	"2001"	15	14088	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2002"	"2002"	22	14075	156.3
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2003"	"2003"	19	14127	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2004"	"2004"	17	14247	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2005"	"2005"	15	14372	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2006"	"2006"	24	14705	163.2
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2007"	"2007"	11	14814	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2008"	"2008"	28	14852	188.5
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2009"	"2009"	17	14965	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2010"	"2010"	13	15001	Unreliable
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2011"	"2011"	27	15580	173.3
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2012"	"2012"	31	16048	193.2
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2013"	"2013"	24	16725	143.5
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2014"	"2014"	20	17443	114.7
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2015"	"2015"	31	18065	171.6
	"70-74 years"	"70-74"	"Missouri"	"29"	"Black or African American"	"2054-5"	"2016"	"2016"	40	18433	217.0
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2000"	"2000"	434	172171	252.1
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2001"	"2001"	431	170646	252.6
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2002"	"2002"	408	168821	241.7
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2003"	"2003"	426	167002	255.1
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2004"	"2004"	376	166069	226.4
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2005"	"2005"	418	166375	251.2
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2006"	"2006"	376	167303	224.7
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2007"	"2007"	397	168195	236.0
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2008"	"2008"	466	169982	274.1
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2009"	"2009"	444	173553	255.8
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2010"	"2010"	485	175732	276.0
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2011"	"2011"	472	180962	260.8
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2012"	"2012"	469	188195	249.2
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2013"	"2013"	522	198102	263.5
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2014"	"2014"	523	204380	255.9
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2015"	"2015"	567	208414	272.1
	"70-74 years"	"70-74"	"Missouri"	"29"	"White"	"2106-3"	"2016"	"2016"	590	210301	280.6
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2000"	"2000"	79	29106	271.4
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2001"	"2001"	89	29268	304.1
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2002"	"2002"	78	29277	266.4
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2003"	"2003"	92	29064	316.5
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2004"	"2004"	89	28786	309.2
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2005"	"2005"	84	28732	292.4
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2006"	"2006"	82	29239	280.4
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2007"	"2007"	89	30027	296.4
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2008"	"2008"	92	30915	297.6
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2009"	"2009"	88	31990	275.1
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2010"	"2010"	97	32799	295.7
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2011"	"2011"	75	34539	217.1
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2012"	"2012"	80	35873	223.0
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2013"	"2013"	99	38393	257.9
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2014"	"2014"	85	40156	211.7
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2015"	"2015"	84	41798	201.0
	"70-74 years"	"70-74"	"Montana"	"30"	"White"	"2106-3"	"2016"	"2016"	87	42855	203.0
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2000"	"2000"	122	54684	223.1
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2001"	"2001"	120	54203	221.4
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2002"	"2002"	139	53595	259.4
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2003"	"2003"	119	52503	226.7
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2004"	"2004"	100	51458	194.3
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2005"	"2005"	134	51252	261.5
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2006"	"2006"	117	50881	229.9
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2007"	"2007"	98	50909	192.5
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2008"	"2008"	127	51431	246.9
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2009"	"2009"	119	51877	229.4
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2010"	"2010"	139	52076	266.9
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2011"	"2011"	127	53063	239.3
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2012"	"2012"	116	54059	214.6
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2013"	"2013"	147	56171	261.7
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2014"	"2014"	158	58144	271.7
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2015"	"2015"	131	60010	218.3
	"70-74 years"	"70-74"	"Nebraska"	"31"	"White"	"2106-3"	"2016"	"2016"	138	61235	225.4
	"70-74 years"	"70-74"	"Nevada"	"32"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	10	10354	Unreliable
	"70-74 years"	"70-74"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2013"	"2013"	20	6655	300.5
	"70-74 years"	"70-74"	"Nevada"	"32"	"Black or African American"	"2054-5"	"2014"	"2014"	17	6955	Unreliable
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2000"	"2000"	179	54739	327.0
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2001"	"2001"	186	56582	328.7
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2002"	"2002"	177	57694	306.8
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2003"	"2003"	179	58814	304.3
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2004"	"2004"	165	59960	275.2
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2005"	"2005"	177	60401	293.0
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	190	61146	310.7
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2007"	"2007"	138	62695	220.1
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2008"	"2008"	167	64696	258.1
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2009"	"2009"	168	67546	248.7
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2010"	"2010"	163	69204	235.5
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2011"	"2011"	152	72807	208.8
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2012"	"2012"	187	76940	243.0
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2013"	"2013"	214	82792	258.5
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2014"	"2014"	223	87945	253.6
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2015"	"2015"	245	91713	267.1
	"70-74 years"	"70-74"	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	271	95173	284.7
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2000"	"2000"	84	36830	228.1
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2001"	"2001"	87	36623	237.6
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2002"	"2002"	90	36373	247.4
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2003"	"2003"	59	36026	163.8
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2004"	"2004"	82	36269	226.1
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2005"	"2005"	76	36203	209.9
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2006"	"2006"	84	37045	226.8
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2007"	"2007"	82	37258	220.1
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2008"	"2008"	79	37884	208.5
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2009"	"2009"	74	38547	192.0
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2010"	"2010"	81	38973	207.8
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2011"	"2011"	76	40588	187.2
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2012"	"2012"	82	42781	191.7
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2013"	"2013"	93	46373	200.5
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2014"	"2014"	93	49152	189.2
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2015"	"2015"	95	51137	185.8
	"70-74 years"	"70-74"	"New Hampshire"	"33"	"White"	"2106-3"	"2016"	"2016"	85	53040	160.3
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2000"	"2000"	34	26159	130.0
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2001"	"2001"	41	26483	154.8
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2002"	"2002"	38	27315	139.1
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2003"	"2003"	38	27697	137.2
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2004"	"2004"	40	28264	141.5
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2005"	"2005"	40	28523	140.2
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2006"	"2006"	29	29286	99.0
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2007"	"2007"	36	29245	123.1
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2008"	"2008"	38	29832	127.4
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2009"	"2009"	31	30562	101.4
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2010"	"2010"	24	31158	77.0
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2011"	"2011"	23	32143	71.6
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2012"	"2012"	29	32852	88.3
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2013"	"2013"	42	34199	122.8
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2014"	"2014"	45	35208	127.8
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2015"	"2015"	35	36052	97.1
	"70-74 years"	"70-74"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2016"	"2016"	29	36731	79.0
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2000"	"2000"	376	247472	151.9
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2001"	"2001"	406	243164	167.0
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2002"	"2002"	317	237073	133.7
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2003"	"2003"	339	230256	147.2
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2004"	"2004"	364	222657	163.5
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2005"	"2005"	322	215868	149.2
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2006"	"2006"	287	210807	136.1
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2007"	"2007"	276	207896	132.8
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2008"	"2008"	322	208648	154.3
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2009"	"2009"	289	210511	137.3
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2010"	"2010"	323	211904	152.4
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2011"	"2011"	303	215774	140.4
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2012"	"2012"	315	223319	141.1
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2013"	"2013"	316	238671	132.4
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2014"	"2014"	316	246084	128.4
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2015"	"2015"	334	253465	131.8
	"70-74 years"	"70-74"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	335	261041	128.3
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2000"	"2000"	109	50645	215.2
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2001"	"2001"	109	51435	211.9
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2002"	"2002"	137	52153	262.7
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2003"	"2003"	132	52508	251.4
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2004"	"2004"	103	52869	194.8
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2005"	"2005"	112	53745	208.4
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2006"	"2006"	106	54934	193.0
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2007"	"2007"	105	55640	188.7
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2008"	"2008"	116	57059	203.3
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2009"	"2009"	123	58749	209.4
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2010"	"2010"	119	59848	198.8
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2011"	"2011"	137	62329	219.8
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2012"	"2012"	138	64572	213.7
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2013"	"2013"	154	68003	226.5
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2014"	"2014"	152	70881	214.4
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2015"	"2015"	157	73486	213.6
	"70-74 years"	"70-74"	"New Mexico"	"35"	"White"	"2106-3"	"2016"	"2016"	136	75848	179.3
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	16	24875	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	13	26493	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	10	28034	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	11	31752	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	11	35140	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	10	42068	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	13	44437	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	12	46895	Unreliable
	"70-74 years"	"70-74"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	21	48398	43.4
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2000"	"2000"	66	73883	89.3
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2001"	"2001"	75	74737	100.4
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2002"	"2002"	79	75674	104.4
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2003"	"2003"	59	76257	77.4
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2004"	"2004"	53	77355	68.5
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2005"	"2005"	61	78733	77.5
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2006"	"2006"	52	80016	65.0
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2007"	"2007"	45	81830	55.0
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2008"	"2008"	59	83968	70.3
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2009"	"2009"	46	85352	53.9
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2010"	"2010"	82	87131	94.1
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2011"	"2011"	53	90102	58.8
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2012"	"2012"	87	92300	94.3
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2013"	"2013"	95	96606	98.3
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2014"	"2014"	80	100153	79.9
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2015"	"2015"	78	102929	75.8
	"70-74 years"	"70-74"	"New York"	"36"	"Black or African American"	"2054-5"	"2016"	"2016"	91	104722	86.9
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2000"	"2000"	910	521943	174.3
	"70-74 years"	"70-74"	"New York"	"36"	"White"	"2106-3"	"2001"	"2001"	889	513536	173.1
