"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2008"	"2008"	54	85325	63.3
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2009"	"2009"	57	82981	68.7
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2010"	"2010"	52	82042	63.4
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	42	80314	52.3
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2012"	"2012"	33	79655	41.4
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2013"	"2013"	44	79849	55.1
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2014"	"2014"	47	80639	58.3
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2015"	"2015"	47	81546	57.6
	"75-79 years"	"75-79"	"Connecticut"	"09"	"White"	"2106-3"	"2016"	"2016"	40	83389	48.0
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2000"	"2000"	13	18780	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2001"	"2001"	18	18955	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2002"	"2002"	20	19204	104.1
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2003"	"2003"	20	19417	103.0
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2004"	"2004"	18	19542	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2005"	"2005"	17	19746	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2006"	"2006"	13	20230	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2007"	"2007"	11	20377	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2008"	"2008"	21	20513	102.4
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2009"	"2009"	22	20269	108.5
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2010"	"2010"	19	20407	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2011"	"2011"	11	20386	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2012"	"2012"	17	20591	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2013"	"2013"	15	21300	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2014"	"2014"	20	22001	90.9
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2015"	"2015"	14	22688	Unreliable
	"75-79 years"	"75-79"	"Delaware"	"10"	"White"	"2106-3"	"2016"	"2016"	15	23699	Unreliable
	"75-79 years"	"75-79"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2001"	"2001"	12	10398	Unreliable
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2000"	"2000"	23	32741	70.2
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	47	34486	136.3
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	43	36154	118.9
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	35	37549	93.2
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	36	39092	92.1
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	33	40792	80.9
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	40	41763	95.8
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	25	42971	58.2
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	32	44674	71.6
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	42	46107	91.1
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	29	47595	60.9
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	32	51234	62.5
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	39	52866	73.8
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2013"	"2013"	44	55278	79.6
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	48	58265	82.4
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	62	61291	101.2
	"75-79 years"	"75-79"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	60	63979	93.8
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	432	579971	74.5
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	437	580319	75.3
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	451	581419	77.6
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	416	584297	71.2
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	418	585270	71.4
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	364	585645	62.2
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	375	580333	64.6
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	338	573499	58.9
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	337	568674	59.3
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	335	559911	59.8
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	366	558882	65.5
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	311	561102	55.4
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	275	573411	48.0
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	335	591295	56.7
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	338	615959	54.9
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	421	637549	66.0
	"75-79 years"	"75-79"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	489	662037	73.9
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2000"	"2000"	42	28814	145.8
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2001"	"2001"	29	29726	97.6
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2002"	"2002"	33	29938	110.2
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2003"	"2003"	35	30438	115.0
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2004"	"2004"	29	30854	94.0
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	32	31968	100.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2006"	"2006"	37	32546	113.7
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2007"	"2007"	35	33553	104.3
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2008"	"2008"	25	34132	73.2
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	31	35713	86.8
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2010"	"2010"	34	36348	93.5
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2011"	"2011"	28	38837	72.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2012"	"2012"	30	39942	75.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2013"	"2013"	29	41750	69.5
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	40	44081	90.7
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2015"	"2015"	30	46756	64.2
	"75-79 years"	"75-79"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2016"	"2016"	50	48977	102.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2000"	"2000"	138	127379	108.3
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2001"	"2001"	125	128470	97.3
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2002"	"2002"	127	129404	98.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2003"	"2003"	126	130529	96.5
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2004"	"2004"	129	131101	98.4
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2005"	"2005"	97	132674	73.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2006"	"2006"	105	135955	77.2
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2007"	"2007"	89	138072	64.5
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2008"	"2008"	114	139391	81.8
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2009"	"2009"	92	140018	65.7
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2010"	"2010"	105	142610	73.6
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	112	145990	76.7
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2012"	"2012"	96	149775	64.1
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2013"	"2013"	99	154576	64.0
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2014"	"2014"	115	161062	71.4
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	134	166199	80.6
	"75-79 years"	"75-79"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	145	172697	84.0
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	41	26404	155.3
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	42	27346	153.6
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	33	28009	117.8
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	33	28229	116.9
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	33	28234	116.9
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	29	27987	103.6
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	18	27721	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	30	27180	110.4
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	19	26743	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	17	26137	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	20	25910	77.2
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	19	25650	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	16	25156	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	13	25011	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	20	25520	78.4
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	18	26127	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	15	26613	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"White"	"2106-3"	"2000"	"2000"	10	8796	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"White"	"2106-3"	"2001"	"2001"	12	8706	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"White"	"2106-3"	"2002"	"2002"	11	8630	Unreliable
	"75-79 years"	"75-79"	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	10	8507	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2000"	"2000"	27	30011	90.0
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2001"	"2001"	34	30073	113.1
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2002"	"2002"	24	30276	79.3
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2003"	"2003"	21	30693	68.4
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2004"	"2004"	19	30934	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2005"	"2005"	18	31421	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2006"	"2006"	19	31885	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2007"	"2007"	18	32207	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2008"	"2008"	19	32377	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2009"	"2009"	21	32988	63.7
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2010"	"2010"	32	33639	95.1
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2011"	"2011"	12	34585	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2012"	"2012"	16	35692	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2013"	"2013"	15	37271	Unreliable
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2014"	"2014"	29	39161	74.1
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2015"	"2015"	31	40909	75.8
	"75-79 years"	"75-79"	"Idaho"	"16"	"White"	"2106-3"	"2016"	"2016"	23	42921	53.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	13	9382	Unreliable
	"75-79 years"	"75-79"	"Illinois"	"17"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	10	11117	Unreliable
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2000"	"2000"	35	30707	114.0
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2001"	"2001"	30	31911	94.0
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2002"	"2002"	35	32617	107.3
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2003"	"2003"	43	32826	131.0
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2004"	"2004"	36	33136	108.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2005"	"2005"	32	33505	95.5
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2006"	"2006"	30	33291	90.1
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2007"	"2007"	23	32982	69.7
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2008"	"2008"	29	33366	86.9
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2009"	"2009"	33	33405	98.8
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2010"	"2010"	24	33894	70.8
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2011"	"2011"	29	35307	82.1
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2012"	"2012"	24	35836	67.0
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2013"	"2013"	36	36512	98.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2014"	"2014"	31	37237	83.3
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2015"	"2015"	24	37852	63.4
	"75-79 years"	"75-79"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2016"	"2016"	52	38206	136.1
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2000"	"2000"	299	280581	106.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2001"	"2001"	245	278738	87.9
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2002"	"2002"	277	276349	100.2
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2003"	"2003"	263	274963	95.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2004"	"2004"	222	270401	82.1
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2005"	"2005"	223	268191	83.1
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2006"	"2006"	203	264851	76.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2007"	"2007"	191	259965	73.5
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2008"	"2008"	179	253451	70.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2009"	"2009"	176	248235	70.9
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2010"	"2010"	178	246358	72.3
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2011"	"2011"	181	243991	74.2
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2012"	"2012"	160	244750	65.4
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2013"	"2013"	160	249286	64.2
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2014"	"2014"	167	254760	65.6
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2015"	"2015"	159	256603	62.0
	"75-79 years"	"75-79"	"Illinois"	"17"	"White"	"2106-3"	"2016"	"2016"	164	261078	62.8
	"75-79 years"	"75-79"	"Indiana"	"18"	"Black or African American"	"2054-5"	"2000"	"2000"	11	8569	Unreliable
	"75-79 years"	"75-79"	"Indiana"	"18"	"Black or African American"	"2054-5"	"2003"	"2003"	10	8971	Unreliable
	"75-79 years"	"75-79"	"Indiana"	"18"	"Black or African American"	"2054-5"	"2005"	"2005"	11	9123	Unreliable
	"75-79 years"	"75-79"	"Indiana"	"18"	"Black or African American"	"2054-5"	"2014"	"2014"	10	9584	Unreliable
	"75-79 years"	"75-79"	"Indiana"	"18"	"Black or African American"	"2054-5"	"2015"	"2015"	13	9848	Unreliable
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2000"	"2000"	154	150653	102.2
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2001"	"2001"	142	150826	94.1
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2002"	"2002"	137	150933	90.8
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2003"	"2003"	149	151846	98.1
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2004"	"2004"	149	150222	99.2
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2005"	"2005"	143	149417	95.7
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2006"	"2006"	124	148683	83.4
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2007"	"2007"	93	146748	63.4
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2008"	"2008"	146	144348	101.1
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2009"	"2009"	123	141920	86.7
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2010"	"2010"	123	141497	86.9
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2011"	"2011"	101	141578	71.3
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2012"	"2012"	122	142733	85.5
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2013"	"2013"	113	146017	77.4
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2014"	"2014"	124	150192	82.6
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2015"	"2015"	130	152786	85.1
	"75-79 years"	"75-79"	"Indiana"	"18"	"White"	"2106-3"	"2016"	"2016"	102	156616	65.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2000"	"2000"	87	90515	96.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2001"	"2001"	98	90136	108.7
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2002"	"2002"	80	89624	89.3
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2003"	"2003"	77	89615	85.9
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2004"	"2004"	83	88971	93.3
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2005"	"2005"	61	87626	69.6
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2006"	"2006"	53	86730	61.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2007"	"2007"	71	85447	83.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2008"	"2008"	67	83681	80.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2009"	"2009"	77	82016	93.9
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2010"	"2010"	62	81980	75.6
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2011"	"2011"	59	81816	72.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2012"	"2012"	51	82136	62.1
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2013"	"2013"	53	82902	63.9
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2014"	"2014"	47	84470	55.6
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2015"	"2015"	53	85070	62.3
	"75-79 years"	"75-79"	"Iowa"	"19"	"White"	"2106-3"	"2016"	"2016"	62	85917	72.2
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2000"	"2000"	69	72163	95.6
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2001"	"2001"	72	71673	100.5
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2002"	"2002"	62	70984	87.3
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2003"	"2003"	57	70983	80.3
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2004"	"2004"	58	70156	82.7
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2005"	"2005"	59	69600	84.8
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2006"	"2006"	37	69036	53.6
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2007"	"2007"	56	68075	82.3
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2008"	"2008"	54	67053	80.5
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2009"	"2009"	49	66112	74.1
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2010"	"2010"	41	65878	62.2
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2011"	"2011"	37	65364	56.6
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2012"	"2012"	34	64986	52.3
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2013"	"2013"	35	65444	53.5
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2014"	"2014"	45	66471	67.7
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2015"	"2015"	49	67142	73.0
	"75-79 years"	"75-79"	"Kansas"	"20"	"White"	"2106-3"	"2016"	"2016"	42	68017	61.7
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2000"	"2000"	110	99229	110.9
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2001"	"2001"	96	99113	96.9
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2002"	"2002"	99	99104	99.9
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2003"	"2003"	95	99500	95.5
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2004"	"2004"	105	98814	106.3
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2005"	"2005"	100	99646	100.4
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2006"	"2006"	84	100359	83.7
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2007"	"2007"	82	99692	82.3
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2008"	"2008"	89	99199	89.7
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2009"	"2009"	82	99280	82.6
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2010"	"2010"	99	99595	99.4
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2011"	"2011"	98	100881	97.1
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2012"	"2012"	82	101533	80.8
	"75-79 years"	"75-79"	"Kentucky"	"21"	"White"	"2106-3"	"2013"	"2013"	89	104265	85.4
