"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"60-64 years "	"60-64"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2016"	"2016"	179	80007	223.7
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	1103	407352	270.8
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	1085	415576	261.1
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	1033	429159	240.7
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	1022	448656	227.8
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	965	458670	210.4
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	972	466599	208.3
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	960	472407	203.2
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	993	514357	193.1
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	1004	535473	187.5
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	878	565973	155.1
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	1005	591903	169.8
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	980	628694	155.9
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	1034	623424	165.9
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	992	630316	157.4
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	1033	640573	161.3
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	992	654528	151.6
	"60-64 years "	"60-64"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	1048	664838	157.6
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	20	8974	222.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	20	9435	212.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	38	9865	385.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	30	10329	290.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	37	10771	343.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	31	11206	276.6
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	38	11593	327.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	34	12657	268.6
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	40	13426	297.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	35	14222	246.1
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	32	14852	215.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	38	15789	240.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	36	15887	226.6
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	43	16053	267.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	59	16619	355.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	64	17346	369.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	38	17955	211.6
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2000"	"2000"	32	7341	435.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2001"	"2001"	32	7584	421.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2002"	"2002"	48	7846	611.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2003"	"2003"	37	8149	454.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2004"	"2004"	37	8288	446.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2005"	"2005"	33	8657	381.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2006"	"2006"	31	9020	343.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2007"	"2007"	29	9698	299.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2008"	"2008"	25	10344	241.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2009"	"2009"	30	11084	270.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2010"	"2010"	37	11708	316.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2011"	"2011"	33	12778	258.3
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2012"	"2012"	30	13260	226.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2013"	"2013"	49	13951	351.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2014"	"2014"	42	14538	288.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2015"	"2015"	58	15074	384.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2016"	"2016"	43	15568	276.2
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	430	125368	343.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	396	127929	309.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	488	131934	369.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	470	137284	342.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	477	142466	334.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	404	145989	276.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	430	148827	288.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	413	159787	258.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	405	165312	245.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	374	170418	219.5
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	432	175010	246.8
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	430	183027	234.9
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	437	180593	242.0
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	442	182842	241.7
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	421	186073	226.3
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	471	190407	247.4
	"60-64 years "	"60-64"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	439	193076	227.4
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	223	125015	178.4
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	249	131311	189.6
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	233	138413	168.3
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	271	148065	183.0
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	241	157112	153.4
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	221	165600	133.5
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	220	173178	127.0
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	250	190672	131.1
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	261	201995	129.2
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	261	212897	122.6
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	228	223255	102.1
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	231	237869	97.1
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	253	238413	106.1
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	229	244165	93.8
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	239	249300	95.9
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	254	253035	100.4
	"60-64 years "	"60-64"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	247	254993	96.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	12	6870	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	11	14574	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	12	18599	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	15	19638	Unreliable
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2000"	"2000"	164	41666	393.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2001"	"2001"	171	42296	404.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2002"	"2002"	139	43101	322.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2003"	"2003"	178	44606	399.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	148	46113	321.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2005"	"2005"	152	47036	323.2
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2006"	"2006"	152	48172	315.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2007"	"2007"	162	51131	316.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2008"	"2008"	157	54074	290.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2009"	"2009"	143	57794	247.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2010"	"2010"	152	61403	247.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2011"	"2011"	154	66604	231.2
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2012"	"2012"	149	68075	218.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2013"	"2013"	132	69670	189.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	149	71962	207.1
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	157	74251	211.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	163	76219	213.9
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	1119	462458	242.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	1020	469347	217.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	1035	481864	214.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	1027	507560	202.3
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	989	523355	189.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	1038	534635	194.2
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	1007	542808	185.5
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	1026	590632	173.7
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	1007	611749	164.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	951	639074	148.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	931	665755	139.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	973	705856	137.8
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	977	699780	139.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	953	711047	134.0
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	978	726544	134.6
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	1008	744522	135.4
	"60-64 years "	"60-64"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	1052	756894	139.0
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2000"	"2000"	79	36648	215.6
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2001"	"2001"	99	37403	264.7
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2002"	"2002"	111	38770	286.3
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2003"	"2003"	84	41374	203.0
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2004"	"2004"	98	43234	226.7
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2005"	"2005"	99	44556	222.2
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2006"	"2006"	87	46076	188.8
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2007"	"2007"	76	50303	151.1
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2008"	"2008"	95	51700	183.8
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2009"	"2009"	85	54004	157.4
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2010"	"2010"	70	55975	125.1
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2011"	"2011"	93	58457	159.1
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2012"	"2012"	61	57505	106.1
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2013"	"2013"	89	58561	152.0
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2014"	"2014"	83	59815	138.8
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2015"	"2015"	87	61436	141.6
	"60-64 years "	"60-64"	"Rhode Island"	"44"	"White"	"2106-3"	"2016"	"2016"	68	62996	107.9
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2000"	"2000"	137	36845	371.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	141	37952	371.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2002"	"2002"	127	39735	319.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2003"	"2003"	148	41731	354.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	126	43849	287.3
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2005"	"2005"	128	46149	277.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2006"	"2006"	148	48881	302.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	135	52894	255.2
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2008"	"2008"	120	57004	210.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	154	61175	251.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2010"	"2010"	143	64871	220.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2011"	"2011"	140	70157	199.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	150	71809	208.9
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	147	74201	198.1
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2014"	"2014"	152	76617	198.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2015"	"2015"	161	78784	204.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	155	80562	192.4
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2000"	"2000"	372	127616	291.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2001"	"2001"	287	132923	215.9
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2002"	"2002"	308	138844	221.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	338	147883	228.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2004"	"2004"	321	155720	206.1
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2005"	"2005"	335	162802	205.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2006"	"2006"	317	169932	186.5
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2007"	"2007"	329	186137	176.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2008"	"2008"	334	196539	169.9
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2009"	"2009"	384	204502	187.8
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2010"	"2010"	394	211727	186.1
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2011"	"2011"	336	221604	151.6
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2012"	"2012"	335	217136	154.3
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2013"	"2013"	361	217878	165.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2014"	"2014"	363	221785	163.7
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2015"	"2015"	359	227145	158.0
	"60-64 years "	"60-64"	"South Carolina"	"45"	"White"	"2106-3"	"2016"	"2016"	365	232803	156.8
	"60-64 years "	"60-64"	"South Dakota"	"46"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	12	1410	Unreliable
	"60-64 years "	"60-64"	"South Dakota"	"46"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	14	1520	Unreliable
	"60-64 years "	"60-64"	"South Dakota"	"46"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	10	1585	Unreliable
	"60-64 years "	"60-64"	"South Dakota"	"46"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	11	2030	Unreliable
	"60-64 years "	"60-64"	"South Dakota"	"46"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	11	2681	Unreliable
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2000"	"2000"	54	27165	198.8
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2001"	"2001"	44	27518	159.9
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2002"	"2002"	48	28163	170.4
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2003"	"2003"	56	29505	189.8
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2004"	"2004"	47	30942	151.9
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2005"	"2005"	57	31961	178.3
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2006"	"2006"	69	32951	209.4
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2007"	"2007"	48	35387	135.6
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2008"	"2008"	56	37344	150.0
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2009"	"2009"	58	39123	148.3
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2010"	"2010"	67	40920	163.7
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2011"	"2011"	59	44197	133.5
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2012"	"2012"	61	45803	133.2
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2013"	"2013"	66	47991	137.5
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2014"	"2014"	90	49699	181.1
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2015"	"2015"	61	51371	118.7
	"60-64 years "	"60-64"	"South Dakota"	"46"	"White"	"2106-3"	"2016"	"2016"	66	52378	126.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2000"	"2000"	146	26223	556.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2001"	"2001"	110	26823	410.1
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2002"	"2002"	133	27758	479.1
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2003"	"2003"	137	29026	472.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2004"	"2004"	110	30209	364.1
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2005"	"2005"	111	31313	354.5
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2006"	"2006"	111	32714	339.3
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2007"	"2007"	113	35420	319.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2008"	"2008"	129	38011	339.4
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2009"	"2009"	110	41775	263.3
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2010"	"2010"	108	45344	238.2
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2011"	"2011"	130	50022	259.9
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2012"	"2012"	132	52565	251.1
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2013"	"2013"	143	54898	260.5
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2014"	"2014"	153	57279	267.1
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2015"	"2015"	162	59271	273.3
	"60-64 years "	"60-64"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2016"	"2016"	166	61383	270.4
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2000"	"2000"	659	210829	312.6
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2001"	"2001"	622	216358	287.5
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2002"	"2002"	661	225844	292.7
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2003"	"2003"	666	237443	280.5
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2004"	"2004"	620	246844	251.2
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2005"	"2005"	593	255193	232.4
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2006"	"2006"	689	262996	262.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2007"	"2007"	642	284616	225.6
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2008"	"2008"	666	297943	223.5
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2009"	"2009"	697	310553	224.4
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2010"	"2010"	717	320322	223.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2011"	"2011"	697	335109	208.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2012"	"2012"	715	328232	217.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2013"	"2013"	693	327649	211.5
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2014"	"2014"	689	331589	207.8
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2015"	"2015"	808	338120	239.0
	"60-64 years "	"60-64"	"Tennessee"	"47"	"White"	"2106-3"	"2016"	"2016"	721	343750	209.7
	"60-64 years "	"60-64"	"Texas"	"48"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	25	16526	151.3
